GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US13179010300,13179010300,"Census Tract 103, Liberty County, Georgia",7133,566,6350,557,2945,435,2799,484,7,9,138,75,37,54,0,18,424,261,37,60,387,258,783,256,302,171,145,120,25,41,0,18,0,18,311,196,0,18,0,18,0,18
1400000US13179010400,13179010400,"Census Tract 104, Liberty County, Georgia",7337,497,6313,484,2498,397,3351,422,33,39,161,69,0,18,0,18,270,164,37,62,233,152,1024,263,449,268,82,81,0,18,0,18,0,18,431,271,62,59,13,15,49,53
1400000US13179010501,13179010501,"Census Tract 105.01, Liberty County, Georgia",3434,392,3434,392,2999,381,288,135,0,13,67,73,0,13,0,13,80,72,0,13,80,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13179010502,13179010502,"Census Tract 105.02, Liberty County, Georgia",5022,496,4845,497,2676,372,1949,297,13,14,73,55,0,13,0,13,134,82,0,13,134,82,177,97,147,88,7,10,0,13,0,13,3,6,0,13,20,18,8,11,12,15
1400000US13179010600,13179010600,"Census Tract 106, Liberty County, Georgia",1756,186,1740,190,290,111,1450,198,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,20,5,9,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13
1400000US13179990000,13179990000,"Census Tract 9900, Liberty County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13181970100,13181970100,"Census Tract 9701, Lincoln County, Georgia",3877,300,3862,300,2349,225,1439,199,9,13,35,40,0,13,0,13,30,38,0,13,30,38,15,17,15,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13181970200,13181970200,"Census Tract 9702, Lincoln County, Georgia",3923,300,3915,300,2745,225,1058,220,0,13,0,13,0,13,0,13,112,83,0,13,112,83,8,14,8,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13183970100,13183970100,"Census Tract 9701, Long County, Georgia",9170,594,7614,573,5128,468,2280,411,38,41,27,43,0,18,0,18,141,119,0,18,141,119,1556,230,691,376,25,37,0,18,0,18,0,18,776,382,64,58,39,45,25,39
1400000US13183970200,13183970200,"Census Tract 9702, Long County, Georgia",6797,594,6430,573,4317,468,1821,387,34,50,0,18,14,19,0,18,244,269,0,18,244,269,367,230,63,62,78,98,0,18,0,18,0,18,185,195,41,67,0,18,41,67
1400000US13183980000,13183980000,"Census Tract 9800, Long County, Georgia",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13185010101,13185010101,"Census Tract 101.01, Lowndes County, Georgia",4362,465,4123,477,2699,384,1150,275,19,24,35,33,6,9,99,140,115,69,0,13,115,69,239,142,89,66,61,100,0,13,8,11,0,13,68,64,13,20,0,13,13,20
1400000US13185010102,13185010102,"Census Tract 101.02, Lowndes County, Georgia",5535,341,5239,337,3345,385,1699,262,6,11,42,32,0,18,0,18,147,69,0,18,147,69,296,153,179,119,11,20,0,18,0,18,0,18,99,99,7,11,7,11,0,18
1400000US13185010103,13185010103,"Census Tract 101.03, Lowndes County, Georgia",3377,271,3214,301,2239,296,684,224,0,13,82,58,0,13,7,12,202,182,0,13,202,182,163,130,49,54,0,13,0,13,0,13,0,13,14,22,100,111,100,111,0,13
1400000US13185010201,13185010201,"Census Tract 102.01, Lowndes County, Georgia",3328,240,3235,237,2346,239,821,216,0,13,7,10,0,13,8,13,53,45,0,13,53,45,93,42,18,23,22,18,2,4,0,13,0,13,33,30,18,18,18,18,0,13
1400000US13185010202,13185010202,"Census Tract 102.02, Lowndes County, Georgia",11156,720,10679,720,9164,719,1189,284,8,14,276,113,0,20,0,20,42,30,0,20,42,30,477,250,374,229,0,20,0,20,0,20,0,20,95,117,8,12,8,12,0,20
1400000US13185010301,13185010301,"Census Tract 103.01, Lowndes County, Georgia",5296,511,5082,489,3485,466,954,306,10,18,252,118,0,18,0,18,381,201,153,198,228,155,214,114,181,101,13,20,0,18,0,18,0,18,20,34,0,18,0,18,0,18
1400000US13185010302,13185010302,"Census Tract 103.02, Lowndes County, Georgia",2829,247,2771,254,2733,257,23,19,0,13,15,22,0,13,0,13,0,13,0,13,0,13,58,64,0,13,0,13,0,13,0,13,0,13,0,13,58,64,25,41,33,55
1400000US13185010401,13185010401,"Census Tract 104.01, Lowndes County, Georgia",1682,197,1630,189,1446,189,184,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,40,33,27,0,13,0,13,0,13,0,13,19,22,0,13,0,13,0,13
1400000US13185010402,13185010402,"Census Tract 104.02, Lowndes County, Georgia",7474,655,7307,666,1908,340,4753,617,0,18,272,229,0,18,0,18,374,381,0,18,374,381,167,138,14,24,0,18,0,18,0,18,0,18,153,133,0,18,0,18,0,18
1400000US13185010500,13185010500,"Census Tract 105, Lowndes County, Georgia",4874,517,4618,480,633,240,3966,553,0,13,0,13,0,13,0,13,19,23,0,13,19,23,256,179,82,98,91,64,0,13,0,13,0,13,0,13,83,97,83,97,0,13
1400000US13185010601,13185010601,"Census Tract 106.01, Lowndes County, Georgia",5203,615,4695,540,2302,565,2063,454,0,18,187,164,0,18,32,52,111,113,63,93,48,59,508,331,208,174,16,30,0,18,0,18,0,18,248,282,36,65,0,18,36,65
1400000US13185010604,13185010604,"Census Tract 106.04, Lowndes County, Georgia",5543,497,5277,479,2957,288,2037,427,0,18,63,42,0,18,0,18,220,128,0,18,220,128,266,148,91,92,0,18,0,18,0,18,0,18,67,84,108,103,77,101,31,35
1400000US13185010700,13185010700,"Census Tract 107, Lowndes County, Georgia",3577,376,3457,369,2552,308,798,233,0,13,12,18,8,13,0,13,87,92,0,13,87,92,120,121,79,103,0,13,0,13,0,13,0,13,41,59,0,13,0,13,0,13
1400000US13185010800,13185010800,"Census Tract 108, Lowndes County, Georgia",5505,638,5337,632,430,239,4888,653,0,18,0,18,0,18,0,18,19,32,0,18,19,32,168,127,132,138,36,64,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13185010900,13185010900,"Census Tract 109, Lowndes County, Georgia",1642,276,1642,276,370,83,1256,261,3,7,0,13,0,13,0,13,13,24,0,13,13,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US13185011000,13185011000,"Census Tract 110, Lowndes County, Georgia",3551,439,3318,437,227,193,2924,458,0,13,0,13,0,13,0,13,167,163,0,13,167,163,233,147,31,47,7,12,0,13,0,13,0,13,142,120,53,83,53,83,0,13
1400000US13185011100,13185011100,"Census Tract 111, Lowndes County, Georgia",3280,381,3152,385,2215,341,774,259,0,13,21,31,11,16,85,108,46,37,0,13,46,37,128,94,88,70,0,13,0,13,0,13,0,13,22,20,18,24,0,13,18,24
1400000US13185011200,13185011200,"Census Tract 112, Lowndes County, Georgia",5224,568,4686,531,3680,414,828,289,0,13,88,73,0,13,0,13,90,68,0,13,90,68,538,330,403,325,38,56,0,13,0,13,0,13,63,71,34,50,0,13,34,50
1400000US13185011301,13185011301,"Census Tract 113.01, Lowndes County, Georgia",5170,524,4865,513,2096,244,2594,544,0,18,131,114,0,18,0,18,44,35,0,18,44,35,305,219,159,176,117,114,0,18,0,18,0,18,29,47,0,18,0,18,0,18
1400000US13185011302,13185011302,"Census Tract 113.02, Lowndes County, Georgia",2534,329,2361,347,682,176,1607,267,0,13,0,13,0,13,0,13,72,48,0,13,72,48,173,130,136,119,0,13,0,13,0,13,0,13,37,53,0,13,0,13,0,13
1400000US13185011401,13185011401,"Census Tract 114.01, Lowndes County, Georgia",2280,169,2241,184,1197,149,988,125,0,13,40,45,0,13,0,13,16,16,0,13,16,16,39,51,14,18,0,13,0,13,6,10,0,13,0,13,19,33,19,33,0,13
1400000US13185011402,13185011402,"Census Tract 114.02, Lowndes County, Georgia",2469,436,2165,361,1141,240,986,206,0,13,13,18,0,13,0,13,25,33,0,13,25,33,304,178,83,80,3,5,9,12,0,13,0,13,202,144,7,9,7,9,0,13
1400000US13185011403,13185011403,"Census Tract 114.03, Lowndes County, Georgia",8438,570,7758,573,5257,427,2207,497,41,36,160,221,0,18,0,18,93,76,0,18,93,76,680,326,625,321,16,25,0,18,0,18,0,18,39,44,0,18,0,18,0,18
1400000US13185011500,13185011500,"Census Tract 115, Lowndes County, Georgia",4195,412,4046,405,3436,338,564,298,0,13,13,18,0,13,5,8,28,26,0,13,28,26,149,102,46,42,21,39,4,6,8,15,15,21,55,72,0,13,0,13,0,13
1400000US13185011600,13185011600,"Census Tract 116, Lowndes County, Georgia",3991,377,3754,365,3388,371,301,103,7,10,7,12,0,13,0,13,51,42,0,13,51,42,237,155,92,72,13,18,0,13,3,5,0,13,116,135,13,16,4,6,9,15
1400000US13187960101,13187960101,"Census Tract 9601.01, Lumpkin County, Georgia",7184,578,6903,564,6556,513,266,240,0,18,81,85,0,18,0,18,0,18,0,18,0,18,281,173,245,168,36,60,0,18,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13187960102,13187960102,"Census Tract 9601.02, Lumpkin County, Georgia",6324,681,6030,648,5937,649,0,18,0,18,0,18,0,18,0,18,93,135,0,18,93,135,294,234,197,194,0,18,0,18,0,18,0,18,60,85,37,57,37,57,0,18
1400000US13187960201,13187960201,"Census Tract 9602.01, Lumpkin County, Georgia",9915,871,9657,868,9298,818,61,59,96,133,8,15,0,18,0,18,194,139,0,18,194,139,258,182,182,160,21,24,55,82,0,18,0,18,0,18,0,18,0,18,0,18
1400000US13187960202,13187960202,"Census Tract 9602.02, Lumpkin County, Georgia",7296,732,6725,724,6222,692,272,186,92,87,6,11,0,18,0,18,133,148,0,18,133,148,571,304,459,370,51,84,0,18,0,18,0,18,7,15,54,120,0,18,54,120
