ID,DATA,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY_NUM,COUNTY_NAM,FIPS2,2012_preci,avg_income,race
4829355.0,1569.0,121SS08C,SS08C,SS08C,60,FULTON,121,716.0,97221.0,white
4829377.0,1561.0,121SS04,SS04,SS04,60,FULTON,121,708.0,75362.0,
4829421.0,1567.0,121SS08A,SS08A,SS08A,60,FULTON,121,714.0,90941.0,white
4829482.0,1592.0,121SS29A,SS29A,SS29A,60,FULTON,121,739.0,98955.0,white
5111939.0,1731.0,13553,53,053 CATES H,67,GWINNETT,135,854.0,57388.0,black
5112017.0,1724.0,13546,46,046 CATES F,67,GWINNETT,135,846.0,108237.0,white
5112068.0,1725.0,13547,47,047 CATES G,67,GWINNETT,135,847.0,108220.0,white
5112129.0,1707.0,13529,29,029 CATES B,67,GWINNETT,135,827.0,97506.0,white
5112190.0,1757.0,13579,79,079 CATES K,67,GWINNETT,135,882.0,97546.0,white
5112243.0,1817.0,135139,139,139 MARTINS K,67,GWINNETT,135,793.0,61000.0,
5112293.0,1793.0,135115,115,115 MARTINS H,67,GWINNETT,135,767.0,64390.0,
5124355.0,1726.0,13548,48,048 DULUTH B,67,GWINNETT,135,848.0,70674.0,white
5124434.0,1774.0,13596,96,096 DULUTH G,67,GWINNETT,135,901.0,120589.0,white
5124536.0,1750.0,13572,72,072 MARTINS E,67,GWINNETT,135,875.0,47088.0,
5124588.0,1773.0,13595,95,095 DULUTH F,67,GWINNETT,135,900.0,82197.0,
5124693.0,1816.0,135138,138,138 DULUTH I,67,GWINNETT,135,792.0,125953.0,white
5160516.0,1821.0,135143,143,143 LAWRENCEVILLE L,67,GWINNETT,135,798.0,77541.0,
5160592.0,1739.0,13561,61,061 LAWRENCEVILLE E,67,GWINNETT,135,863.0,51034.0,
5160654.0,1831.0,135153,153,153 LAWRENCEVILLE N,67,GWINNETT,135,809.0,62933.0,
5160726.0,1694.0,13516,16,016 LAWRENCEVILLE B,67,GWINNETT,135,813.0,82312.0,
5160784.0,1756.0,13578,78,078 BAYCREEK K,67,GWINNETT,135,881.0,81206.0,white
5160840.0,1693.0,13515,15,015 LAWRENCEVILLE A,67,GWINNETT,135,805.0,57765.0,white
5140844.0,1755.0,13577,77,077 GOODWINS C,67,GWINNETT,135,880.0,74287.0,
5140923.0,1775.0,13597,97,097 GOODWINS E,67,GWINNETT,135,902.0,87091.0,white
5140990.0,1788.0,135110,110,110 MARTINS G,67,GWINNETT,135,762.0,67590.0,
5141048.0,1802.0,135124,124,124 GOODWINS G,67,GWINNETT,135,777.0,80027.0,white
5141104.0,1827.0,135149,149,149 GOODWINS I,67,GWINNETT,135,804.0,96695.0,white
5141153.0,1684.0,1356,6,006 GOODWINS A,67,GWINNETT,135,861.0,88866.0,white
5141222.0,1806.0,135128,128,128 GOODWINS H,67,GWINNETT,135,781.0,75901.0,white
5141290.0,1761.0,13583,83,083 GOODWINS D,67,GWINNETT,135,887.0,80931.0,white
5286568.0,1783.0,135105,105,105 SUGAR HILL F,67,GWINNETT,135,756.0,122199.0,white
