ID,DATA,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY_NUM,COUNTY_NAM,FIPS2,2012_preci,avg_income,race,XCOORD,YCOORD
4730720.000000000000000,897.000000000000000,089LB,LB,LAVISTA ROAD,44,DEKALB,089,300,80141,white,-84.318832,33.811639
4730793.000000000000000,934.000000000000000,089OK,OK,OAKHURST,44,DEKALB,089,336,100216,white,-84.305496,33.759202
4730871.000000000000000,958.000000000000000,089RN,RN,RENFROE MIDDLE,44,DEKALB,089,360,100924,white,-84.296688,33.762340
4730923.000000000000000,941.000000000000000,089PG,PG,PONCE DE LEON,44,DEKALB,089,343,86639,white,-84.305173,33.771421
4834898.000000000000000,898.000000000000000,089LC,LC,LAVISTA,44,DEKALB,089,301,79003,white,-84.333706,33.821794
4834947.000000000000000,993.000000000000000,089WJ,WJ,WOODWARD ELEM,44,DEKALB,089,395,79649,,-84.340788,33.835729
4835012.000000000000000,844.000000000000000,089CO,CO,CROSS KEYS HIGH,44,DEKALB,089,245,90087,,-84.340471,33.845902
4835072.000000000000000,886.000000000000000,089HI,HI,HARRIS-MARGARET HARRIS ED,44,DEKALB,089,288,81545,white,-84.327291,33.828673
4835132.000000000000000,823.000000000000000,089BG,BG,BRIARCLIFF,44,DEKALB,089,224,80694,white,-84.314341,33.825350
4835185.000000000000000,912.000000000000000,089MJ,MJ,MONTCLAIR ELEM,44,DEKALB,089,315,57605,hispanic,-84.320620,33.842540
4835252.000000000000000,821.000000000000000,089BE,BE,BRIARWOOD,44,DEKALB,089,222,79723,hispanic,-84.331409,33.849882
4835302.000000000000000,825.000000000000000,089BI,BI,BROOKHAVEN,44,DEKALB,089,226,108643,white,-84.334149,33.862313
4835366.000000000000000,963.000000000000000,089SE,SE,SILVER LAKE,44,DEKALB,089,365,138685,white,-84.341025,33.870325
4999801.000000000000000,970.000000000000000,089SL,SL,STONEVIEW ELEM,44,DEKALB,089,372,44408,black,-84.097567,33.707611
4999897.000000000000000,938.000000000000000,089PC,PC,PRINCETON ELEM,44,DEKALB,089,340,84302,black,-84.114905,33.747357
4999939.000000000000000,947.000000000000000,089RC,RC,REDAN ELEM,44,DEKALB,089,349,84096,black,-84.132140,33.757570
4999988.000000000000000,980.000000000000000,089SV,SV,STEPHENSON HIGH,44,DEKALB,089,382,73741,black,-84.138719,33.779194
5000041.000000000000000,962.000000000000000,089SD,SD,STONE MOUNTAIN ELEM,44,DEKALB,089,364,71317,black,-84.144465,33.806840
4930279.000000000000000,1765.000000000000000,13587,87,087 PINCKNEYVILLE S,67,GWINNETT,135,891,69201,,-84.183979,33.943882
4930349.000000000000000,1743.000000000000000,13565,65,065 BERKSHIRE H,67,GWINNETT,135,867,57407,hispanic,-84.171195,33.893782
4930414.000000000000000,1801.000000000000000,135123,123,123 PINCKNEYVILLE Y,67,GWINNETT,135,776,41910,hispanic,-84.170676,33.905810
4930493.000000000000000,1701.000000000000000,13523,23,023 PINCKNEYVILLE D,67,GWINNETT,135,821,48355,hispanic,-84.178931,33.916927
4930565.000000000000000,1736.000000000000000,13558,58,058 PINCKNEYVILLE K,67,GWINNETT,135,859,50737,hispanic,-84.153470,33.920317
4930644.000000000000000,1728.000000000000000,13550,50,050 PINCKNEYVILLE I,67,GWINNETT,135,851,61667,,-84.162747,33.943836
4925152.000000000000000,1826.000000000000000,135148,148,148 BERKSHIRE Q,67,GWINNETT,135,803,76682,white,-84.152988,33.869626
4925213.000000000000000,1699.000000000000000,13521,21,021 PINCKNEYVILLE B,67,GWINNETT,135,819,52963,hispanic,-84.197850,33.894625
4925288.000000000000000,1729.000000000000000,13551,51,051 PINCKNEYVILLE J,67,GWINNETT,135,852,44235,hispanic,-84.207779,33.906958
4925348.000000000000000,1791.000000000000000,135113,113,113 PINCKNEYVILLE V,67,GWINNETT,135,765,56080,hispanic,-84.185983,33.888375
4925395.000000000000000,1792.000000000000000,135114,114,114 PINCKNEYVILLE W,67,GWINNETT,135,766,72771,hispanic,-84.210254,33.937335
4925498.000000000000000,1698.000000000000000,13520,20,020 PINCKNEYVILLE A,67,GWINNETT,135,818,46386,hispanic,-84.193206,33.933570
4777300.000000000000000,813.000000000000000,089AE,AE,AVONDALE,44,DEKALB,089,214,75908,white,-84.264422,33.769317
4777383.000000000000000,917.000000000000000,089MO,MO,MIDWAY ELEM,44,DEKALB,089,320,51320,black,-84.257707,33.754387
4777457.000000000000000,817.000000000000000,089CU,CU,COVINGTON,44,DEKALB,089,251,42246,black,-84.252390,33.777194
4777506.000000000000000,928.000000000000000,089NB,NB,NORTH DECATUR,44,DEKALB,089,330,60298,white,-84.274480,33.787647
4777577.000000000000000,907.000000000000000,089ME,ME,MCLENDON,44,DEKALB,089,310,51339,white,-84.268858,33.801872
4777623.000000000000000,986.000000000000000,089VB,VB,VALLEY BROOK,44,DEKALB,089,388,51336,white,-84.265693,33.814388
4777666.000000000000000,961.000000000000000,089SC,SC,SHAW-ROBERT SHAW ELEM,44,DEKALB,089,363,51296,black,-84.255262,33.795291
4777745.000000000000000,849.000000000000000,089CT,CT,COVINGTON HWY LIBRARY,44,DEKALB,089,250,35306,black,-84.246500,33.767044
4919327.000000000000000,822.000000000000000,089BF,BF,BROCKETT ELEM,44,DEKALB,089,223,60016,,-84.201262,33.841876
4919394.000000000000000,967.000000000000000,089SI,SI,STONE MOUNTAIN MIDDLE,44,DEKALB,089,369,48070,black,-84.192264,33.826777
4919459.000000000000000,983.000000000000000,089TF,TF,TUCKER,44,DEKALB,089,385,92371,white,-84.206665,33.867491
4919526.000000000000000,884.000000000000000,089HG,HG,HUGH HOWELL,44,DEKALB,089,286,89705,white,-84.174077,33.839565
4919596.000000000000000,966.000000000000000,089SH,SH,SMOKE RISE ELEM,44,DEKALB,089,368,121469,white,-84.150837,33.836852
4919661.000000000000000,1690.000000000000000,13512,12,012 BERKSHIRE B,67,GWINNETT,135,772,57945,,-84.180053,33.874024
5019242.000000000000000,950.000000000000000,089RF,RF,ROCK CHAPEL ELEM,44,DEKALB,089,352,67966,black,-84.079439,33.754844
5019282.000000000000000,953.000000000000000,089RI,RI,ROCKBRIDGE ROAD,44,DEKALB,089,355,75096,black,-84.078159,33.777473
5019337.000000000000000,1800.000000000000000,135122,122,122 ROCKBRIDGE G,67,GWINNETT,135,775,66739,black,-84.037607,33.773784
5019437.000000000000000,1680.000000000000000,1352,2,002 ROCKBRIDGE A,67,GWINNETT,135,817,66263,black,-84.047125,33.795052
5019502.000000000000000,1753.000000000000000,13575,75,075 ROCKBRIDGE C,67,GWINNETT,135,878,75582,black,-84.046614,33.814358
5009906.000000000000000,996.000000000000000,089WN,WN,WYNBROOKE ELEM,44,DEKALB,089,398,73140,black,-84.116967,33.793819
5009949.000000000000000,978.000000000000000,089ST,ST,STEPHENSON MIDDLE,44,DEKALB,089,380,71742,black,-84.113632,33.774819
5009996.000000000000000,973.000000000000000,089SO,SO,SOUTH DESHON,44,DEKALB,089,375,75473,black,-84.090648,33.773062
5010034.000000000000000,1742.000000000000000,13564,64,064 GARNERS D,67,GWINNETT,135,866,72803,black,-84.090116,33.799320
5010110.000000000000000,956.000000000000000,089RL,RL,ROCK CHAPEL ROAD,44,DEKALB,089,358,56721,black,-84.072671,33.732930
4715395.000000000000000,829.000000000000000,089BR,BR,BURGESS ELEM,44,DEKALB,089,230,70643,white,-84.335662,33.731354
4715485.000000000000000,922.000000000000000,089MT,MT,METROPOLITAN,44,DEKALB,089,325,60125,white,-84.338274,33.744526
4715566.000000000000000,944.000000000000000,089PN,PN,PINEY GROVE,44,DEKALB,089,346,47163,black,-84.321618,33.733307
4715644.000000000000000,981.000000000000000,089TA,TA,TERRY MILL ELEM,44,DEKALB,089,383,47084,black,-84.314873,33.730993
4715704.000000000000000,841.000000000000000,089CL,CL,CLIFTON ELEM,44,DEKALB,089,242,54969,black,-84.298130,33.696185
4715749.000000000000000,847.000000000000000,089CR,CR,CEDAR GROVE MIDDLE,44,DEKALB,089,248,53242,black,-84.289842,33.689163
4715795.000000000000000,871.000000000000000,089FJ,FJ,FLAT SHOALS,44,DEKALB,089,273,49840,black,-84.281159,33.701692
4772418.000000000000000,893.000000000000000,089KC,KC,KELLEY CHAPEL ROAD,44,DEKALB,089,295,64496,black,-84.222258,33.686477
4772456.000000000000000,830.000000000000000,089CA,CA,COLUMBIA DRIVE,44,DEKALB,089,231,53274,black,-84.239845,33.731059
4772507.000000000000000,879.000000000000000,089AF,AF,AUSTIN DRIVE,44,DEKALB,089,215,47455,black,-84.237524,33.746876
4772556.000000000000000,831.000000000000000,089CB,CB,CANBY LANE ELEM,44,DEKALB,089,232,48818,black,-84.226678,33.718544
4772609.000000000000000,976.000000000000000,089SR,SR,SNAPFINGER ROAD NORTH,44,DEKALB,089,378,48357,black,-84.223283,33.730469
4772668.000000000000000,811.000000000000000,089GF,GF,GLENWOOD ROAD,44,DEKALB,089,281,47985,black,-84.215508,33.739972
4772733.000000000000000,876.000000000000000,089GB,GB,GLENHAVEN,44,DEKALB,089,278,48191,black,-84.214533,33.750735
4772782.000000000000000,816.000000000000000,089AI,AI,AVONDALE HIGH,44,DEKALB,089,218,81528,white,-84.277544,33.761473
4663748.000000000000000,481.000000000000000,063LC1,LC1,LAKE CITY,31,CLAYTON,063,25,47051,black,-84.326793,33.604587
4663838.000000000000000,490.000000000000000,063MO4,MO4,MORROW 4,31,CLAYTON,063,34,53941,black,-84.307703,33.568255
4663912.000000000000000,495.000000000000000,063MO9,MO9,MORROW 9,31,CLAYTON,063,39,50694,black,-84.295622,33.564323
4663961.000000000000000,492.000000000000000,063MO6,MO6,MORROW 6,31,CLAYTON,063,36,60486,black,-84.282563,33.580495
4664036.000000000000000,489.000000000000000,063MO3,MO3,MORROW 3,31,CLAYTON,063,33,51610,black,-84.310832,33.593845
4670225.000000000000000,487.000000000000000,063MO1,MO1,MORROW 1,31,CLAYTON,063,31,43038,black,-84.327146,33.630422
4670310.000000000000000,827.000000000000000,089BL,BL,BOULDERCREST RD,44,DEKALB,089,228,55849,black,-84.327204,33.663052
4670379.000000000000000,456.000000000000000,063EW1,EW1,ELLENWOOD,31,CLAYTON,063,0,55772,black,-84.286998,33.621959
4670460.000000000000000,848.000000000000000,089CS,CS,CEDAR GROVE SOUTH,44,DEKALB,089,249,59893,black,-84.293881,33.654045
4670519.000000000000000,833.000000000000000,089CD,CD,CEDAR GROVE ELEM,44,DEKALB,089,234,62979,black,-84.290427,33.674468
4670572.000000000000000,1383.000000000000000,12112F,12F,12F,60,FULTON,121,544,44590,black,-84.396314,33.698140
4766666.000000000000000,842.000000000000000,089CM,CM,COLUMBIA MIDDLE,44,DEKALB,089,243,49983,black,-84.260121,33.707360
4766715.000000000000000,982.000000000000000,089TC,TC,TONEY ELEM,44,DEKALB,089,384,30357,black,-84.272787,33.726412
4766757.000000000000000,895.000000000000000,089KE,KE,KNOLLWOOD ELEM,44,DEKALB,089,297,53212,black,-84.266517,33.745013
4766814.000000000000000,987.000000000000000,089WA,WA,WADSWORTH ELEM,44,DEKALB,089,389,43242,black,-84.259226,33.729569
4766869.000000000000000,965.000000000000000,089SG,SG,SNAPFINGER ELEM,44,DEKALB,089,367,53390,black,-84.247039,33.723440
4766919.000000000000000,936.000000000000000,089PA,PA,PEACHCREST ELEM,44,DEKALB,089,338,40843,black,-84.247510,33.749312
4766986.000000000000000,920.000000000000000,089MR,MR,MATHIS-BOB MATHIS ELEM,44,DEKALB,089,323,65430,black,-84.237642,33.690825
4767033.000000000000000,946.000000000000000,089RA,RA,RAINBOW ELEM,44,DEKALB,089,348,57570,black,-84.233882,33.706570
4680550.000000000000000,1290.000000000000000,12104V,04V,04V,60,FULTON,121,454,28735,black,-84.398548,33.739158
4680616.000000000000000,1257.000000000000000,12102J,02J,02J,60,FULTON,121,421,59377,black,-84.394054,33.750387
4680705.000000000000000,1242.000000000000000,12101F,01F,01F,60,FULTON,121,406,30992,black,-84.391781,33.728810
4680752.000000000000000,1243.000000000000000,12101G,01G,01G,60,FULTON,121,407,49966,black,-84.383671,33.729883
4680805.000000000000000,1240.000000000000000,12101D,01D,01D,60,FULTON,121,404,56001,black,-84.387801,33.737852
4680855.000000000000000,1296.000000000000000,12105B,05B,05B,60,FULTON,121,460,37270,black,-84.380881,33.748648
4680943.000000000000000,1247.000000000000000,12101S,01S,01S,60,FULTON,121,411,34001,black,-84.368871,33.689188
4680983.000000000000000,1239.000000000000000,12101C2,01C2,01C2,60,FULTON,121,403,25973,black,-84.370180,33.701981
4735738.000000000000000,850.000000000000000,089CV,CV,CLAIREMONT EAST,44,DEKALB,089,252,87653,white,-84.304832,33.781406
4735798.000000000000000,990.000000000000000,089WF,WF,WINNONA PARK ELEM,44,DEKALB,089,392,101960,white,-84.287465,33.762485
4735855.000000000000000,875.000000000000000,089GA,GA,GLENNWOOD,44,DEKALB,089,277,93174,white,-84.289878,33.774946
4735938.000000000000000,838.000000000000000,089CI,CI,CLAIREMONT WEST,44,DEKALB,089,239,91876,white,-84.289747,33.783560
4736019.000000000000000,960.000000000000000,089SB,SB,SCOTT,44,DEKALB,089,362,65078,white,-84.297889,33.793532
4736092.000000000000000,909.000000000000000,089MG,MG,MEDLOCK ELEM,44,DEKALB,089,312,65123,white,-84.289528,33.801635
4736154.000000000000000,839.000000000000000,089CJ,CJ,CLAIRMONT HILLS,44,DEKALB,089,240,82274,white,-84.295454,33.808650
4685307.000000000000000,1248.000000000000000,12101T,01T,01T,60,FULTON,121,412,53359,black,-84.364306,33.713725
4685361.000000000000000,1245.000000000000000,12101P,01P,01P,60,FULTON,121,409,29921,black,-84.355319,33.693201
4685416.000000000000000,1246.000000000000000,12101R,01R,01R,60,FULTON,121,410,17762,black,-84.358221,33.704079
4685467.000000000000000,1241.000000000000000,12101E,01E,01E,60,FULTON,121,405,88517,,-84.374861,33.735327
4685553.000000000000000,1236.000000000000000,12101A,01A,01A,60,FULTON,121,400,87242,white,-84.365323,33.737601
4685627.000000000000000,1294.000000000000000,12105A1,05A1,05A1,60,FULTON,121,458,42919,black,-84.365233,33.748268
4685693.000000000000000,1237.000000000000000,12101B,01B,01B,60,FULTON,121,401,76623,white,-84.357124,33.726589
4720244.000000000000000,868.000000000000000,089FC,FC,FLAT SHOALS ELEM,44,DEKALB,089,270,42018,black,-84.287864,33.709615
4720293.000000000000000,918.000000000000000,089MP,MP,MCNAIR ACADEMY,44,DEKALB,089,321,65554,black,-84.303517,33.733243
4720385.000000000000000,860.000000000000000,089EA,EA,EAST LAKE ELEM,44,DEKALB,089,262,61463,black,-84.302771,33.746718
4720505.000000000000000,906.000000000000000,089MD,MD,MCNAIR MIDDLE,44,DEKALB,089,309,62216,black,-84.295232,33.728316
4720589.000000000000000,891.000000000000000,089KA,KA,KELLEY LAKE ELEM,44,DEKALB,089,293,41523,black,-84.285241,33.719607
4720639.000000000000000,846.000000000000000,089CQ,CQ,CANDLER,44,DEKALB,089,247,47434,black,-84.279960,33.740323
4658216.000000000000000,1388.000000000000000,12112M,12M,12M,60,FULTON,121,549,33015,black,-84.381151,33.654236
4658286.000000000000000,1386.000000000000000,12112J,12J,12J,60,FULTON,121,547,30993,black,-84.390024,33.669247
4658339.000000000000000,1385.000000000000000,12112H,12H,12H,60,FULTON,121,546,35076,black,-84.387260,33.682784
4658406.000000000000000,458.000000000000000,063FP2,FP2,FOREST PARK 2,31,CLAYTON,063,2,39196,black,-84.351018,33.636569
4658464.000000000000000,1390.000000000000000,12112T,12T,12T,60,FULTON,121,551,31526,black,-84.362830,33.665718
4658528.000000000000000,488.000000000000000,063MO2,MO2,MORROW 2,31,CLAYTON,063,32,47506,black,-84.335286,33.582724
4658604.000000000000000,493.000000000000000,063MO7,MO7,MORROW 7,31,CLAYTON,063,37,51658,black,-84.312424,33.577800
4725113.000000000000000,843.000000000000000,089CN,CN,COAN MIDDLE,44,DEKALB,089,244,58850,white,-84.340131,33.755913
4725178.000000000000000,862.000000000000000,089EE,EE,EPWORTH,44,DEKALB,089,264,65434,white,-84.332575,33.765974
4725252.000000000000000,900.000000000000000,089LE,LE,LIN-MARY LIN ELEM,44,DEKALB,089,303,57284,white,-84.341754,33.773407
4725330.000000000000000,818.000000000000000,089BB,BB,BOULEVARD,44,DEKALB,089,219,51197,white,-84.320499,33.754940
4725406.000000000000000,867.000000000000000,089FB,FB,FERNBANK ELEM,44,DEKALB,089,269,171483,white,-84.323733,33.777888
4725480.000000000000000,864.000000000000000,089EG,EG,EMORY SOUTH,44,DEKALB,089,266,127880,white,-84.340540,33.789554
4725536.000000000000000,889.000000000000000,089JA,JA,JOHNSON ESTATES,44,DEKALB,089,291,40439,white,-84.343961,33.799783
4699539.000000000000000,1261.000000000000000,12102W,02W,02W,60,FULTON,121,425,93708,white,-84.393287,33.792039
4699607.000000000000000,1298.000000000000000,12106A,06A,06A,60,FULTON,121,462,46254,white,-84.383459,33.784314
4699645.000000000000000,1309.000000000000000,12106R,06R,06R,60,FULTON,121,473,38468,hispanic,-84.382597,33.790353
4699700.000000000000000,1319.000000000000000,12107K1,07K1,07K1,60,FULTON,121,483,130535,white,-84.385809,33.808380
4699740.000000000000000,1308.000000000000000,12106L2,06L2,06L2,60,FULTON,121,472,94596,white,-84.382051,33.801497
4699790.000000000000000,1260.000000000000000,12102S,02S,02S,60,FULTON,121,424,39702,black,-84.376828,33.757371
4699869.000000000000000,1256.000000000000000,12102G,02G,02G,60,FULTON,121,420,59577,black,-84.365517,33.758668
4699953.000000000000000,1252.000000000000000,12102D,02D,02D,60,FULTON,121,416,52498,black,-84.369384,33.766272
4704097.000000000000000,1255.000000000000000,12102F2,02F2,02F2,60,FULTON,121,419,28741,hispanic,-84.370219,33.772225
4704131.000000000000000,1303.000000000000000,12106G,06G,06G,60,FULTON,121,467,28731,hispanic,-84.371932,33.777250
4704177.000000000000000,1299.000000000000000,12106B,06B,06B,60,FULTON,121,463,78003,white,-84.362328,33.778048
4704220.000000000000000,1253.000000000000000,12102E,02E,02E,60,FULTON,121,417,25296,black,-84.355081,33.760105
4704277.000000000000000,1254.000000000000000,12102F1,02F1,02F1,60,FULTON,121,418,43343,white,-84.356061,33.769396
4704338.000000000000000,1302.000000000000000,12106F,06F,06F,60,FULTON,121,466,60525,white,-84.353638,33.778007
4704387.000000000000000,1307.000000000000000,12106L1,06L1,06L1,60,FULTON,121,471,94632,white,-84.377565,33.795436
4704442.000000000000000,1305.000000000000000,12106J,06J,06J,60,FULTON,121,469,44212,hispanic,-84.367944,33.787433
4704517.000000000000000,1301.000000000000000,12106E,06E,06E,60,FULTON,121,465,68709,white,-84.371141,33.805188
4881205.000000000000000,1509.000000000000000,121RW17,RW17,RW17,60,FULTON,121,662,90812,white,-84.321171,34.011535
4881248.000000000000000,1495.000000000000000,121RW04,RW04,RW04,60,FULTON,121,649,91111,white,-84.314805,34.000226
4881289.000000000000000,892.000000000000000,089KB,KB,KINGSLEY ELEM,44,DEKALB,089,294,124115,white,-84.293009,33.951567
4881338.000000000000000,1557.000000000000000,121SS01,SS01,SS01,60,FULTON,121,704,137979,white,-84.293504,33.970527
4881447.000000000000000,1512.000000000000000,121RW20,RW20,RW20,60,FULTON,121,665,128786,white,-84.302976,33.994317
4881529.000000000000000,1513.000000000000000,121RW21A,RW21A,RW21A,60,FULTON,121,666,146891,white,-84.282165,33.985302
4881596.000000000000000,1515.000000000000000,121RW22A,RW22A,RW22A,60,FULTON,121,668,96307,white,-84.286786,34.005441
4851966.000000000000000,834.000000000000000,089CE,CE,CHAMBLEE,44,DEKALB,089,235,75455,,-84.303623,33.888666
4852061.000000000000000,927.000000000000000,089KF,KF,KITTREDGE CHAMBLEE,44,DEKALB,089,298,70264,white,-84.311013,33.912337
4852121.000000000000000,883.000000000000000,089HF,HF,HUNTLEY HILLS ELEM,44,DEKALB,089,285,65555,,-84.296735,33.909606
4852178.000000000000000,937.000000000000000,089PB,PB,PEACHTREE MIDDLE,44,DEKALB,089,339,62635,white,-84.305223,33.928326
4852228.000000000000000,857.000000000000000,089DG,DG,DUNWOODY ELEM,44,DEKALB,089,259,132512,white,-84.309234,33.942006
4852282.000000000000000,837.000000000000000,089CH,CH,CHESNUT ELEM,44,DEKALB,089,238,78064,white,-84.290928,33.923537
4852360.000000000000000,984.000000000000000,089TG,TG,TILLY MILL ROAD,44,DEKALB,089,386,107198,white,-84.291800,33.937376
4902758.000000000000000,863.000000000000000,089EF,EF,EVANSDALE ELEM,44,DEKALB,089,265,79477,white,-84.243814,33.880180
4902844.000000000000000,910.000000000000000,089MH,MH,MIDVALE ELEM,44,DEKALB,089,313,99658,white,-84.229115,33.862513
4902907.000000000000000,985.000000000000000,089TH,TH,TUCKER LIBRARY,44,DEKALB,089,387,90446,white,-84.216258,33.854494
4902998.000000000000000,902.000000000000000,089LV,LV,LIVSEY ELEM,44,DEKALB,089,305,94157,white,-84.224582,33.875863
4903054.000000000000000,853.000000000000000,089DB,DB,DORAVILLE SOUTH,44,DEKALB,089,255,55319,hispanic,-84.276710,33.892536
4846849.000000000000000,881.000000000000000,089HB,HB,HAWTHORNE ELEM,44,DEKALB,089,283,89523,white,-84.280465,33.863615
4846927.000000000000000,814.000000000000000,089AG,AG,ASHFORD DUNWOODY RD,44,DEKALB,089,216,133374,white,-84.334289,33.886062
4846989.000000000000000,815.000000000000000,089AH,AH,ASHFORD PARKSIDE,44,DEKALB,089,217,96317,white,-84.333885,33.897336
4847058.000000000000000,923.000000000000000,089MU,MU,MONTGOMERY ELEM,44,DEKALB,089,326,62661,white,-84.329825,33.909881
4847137.000000000000000,878.000000000000000,089GD,GD,GEORGETOWN SQUARE,44,DEKALB,089,280,88920,white,-84.330760,33.925049
4847195.000000000000000,856.000000000000000,089DF,DF,DUNWOODY,44,DEKALB,089,258,98628,white,-84.338665,33.933930
4847249.000000000000000,921.000000000000000,089MS,MS,MT. VERNON WEST,44,DEKALB,089,324,127668,white,-84.324463,33.942471
4908197.000000000000000,852.000000000000000,089DA,DA,DORAVILLE NORTH,44,DEKALB,089,254,47551,hispanic,-84.274498,33.911097
4908322.000000000000000,933.000000000000000,089OB,OB,OAKCLIFF ELEM,44,DEKALB,089,335,48076,hispanic,-84.260282,33.898434
4908405.000000000000000,931.000000000000000,089NF,NF,NORTH PEACHTREE,44,DEKALB,089,333,66045,hispanic,-84.273496,33.931347
4908470.000000000000000,1715.000000000000000,13537,37,037 PINCKNEYVILLE E,67,GWINNETT,135,836,49246,,-84.259302,33.942500
4908527.000000000000000,861.000000000000000,089EC,EC,EMBRY HILLS,44,DEKALB,089,263,67945,,-84.235428,33.885409
4943855.000000000000000,1803.000000000000000,135125,125,125 PINCKNEYVILLE Z,67,GWINNETT,135,778,144117,white,-84.238793,33.993406
4943897.000000000000000,1740.000000000000000,13562,62,062 PINCKNEYVILLE L,67,GWINNETT,135,864,145247,white,-84.235440,33.984981
4943957.000000000000000,1471.000000000000000,121JC13B,JC13B,JC13B,60,FULTON,121,625,253783,white,-84.231016,34.008754
4943991.000000000000000,1741.000000000000000,13563,63,063 PINCKNEYVILLE M,67,GWINNETT,135,865,173934,white,-84.217610,33.993946
4944033.000000000000000,1476.000000000000000,121JC18A,JC18A,JC18A,60,FULTON,121,630,100897,white,-84.272023,34.013673
4944072.000000000000000,1477.000000000000000,121JC18B,JC18B,JC18B,60,FULTON,121,631,136328,white,-84.271535,34.029890
4944092.000000000000000,1475.000000000000000,121JC17,JC17,JC17,60,FULTON,121,629,135214,white,-84.266284,34.033245
4944120.000000000000000,1393.000000000000000,121AP01C,AP01C,AP01C,60,FULTON,121,554,122166,white,-84.265376,34.040528
4944187.000000000000000,1474.000000000000000,121JC16,JC16,JC16,60,FULTON,121,628,135239,white,-84.260468,34.028738
4944240.000000000000000,1391.000000000000000,121AP01A,AP01A,AP01A,60,FULTON,121,552,115596,white,-84.265349,34.056049
4936653.000000000000000,995.000000000000000,089WL,WL,WINTERS CHAPEL,44,DEKALB,089,397,121102,white,-84.276714,33.947656
4936696.000000000000000,1779.000000000000000,135101,101,101 PINCKNEYVILLE U,67,GWINNETT,135,752,60830,,-84.264419,33.955078
4936745.000000000000000,1590.000000000000000,121SS25,SS25,SS25,60,FULTON,121,737,251861,white,-84.274736,33.969690
4936801.000000000000000,1751.000000000000000,13573,73,073 PINCKNEYVILLE P,67,GWINNETT,135,876,89261,white,-84.251739,33.964549
4936849.000000000000000,1804.000000000000000,135126,126,126 PINCKNEYVILLE A1,67,GWINNETT,135,779,145992,white,-84.249720,33.976078
4936917.000000000000000,1514.000000000000000,121RW21B,RW21B,RW21B,60,FULTON,121,667,255287,white,-84.264739,33.980749
4936938.000000000000000,1478.000000000000000,121JC19,JC19,JC19,60,FULTON,121,632,105352,white,-84.262354,34.004263
4937001.000000000000000,1470.000000000000000,121JC13A,JC13A,JC13A,60,FULTON,121,624,253558,white,-84.247062,34.005427
4937059.000000000000000,1700.000000000000000,13522,22,022 PINCKNEYVILLE C,67,GWINNETT,135,820,109720,white,-84.231966,33.965097
4828978.000000000000000,1572.000000000000000,121SS11A,SS11A,SS11A,60,FULTON,121,719,91051,white,-84.372715,33.902129
4829026.000000000000000,1574.000000000000000,121SS11C,SS11C,SS11C,60,FULTON,121,721,88524,,-84.375632,33.911516
4829058.000000000000000,1579.000000000000000,121SS14,SS14,SS14,60,FULTON,121,726,168371,white,-84.361150,33.882644
4829118.000000000000000,1576.000000000000000,121SS12,SS12,SS12,60,FULTON,121,723,122332,white,-84.357793,33.898676
4829191.000000000000000,1566.000000000000000,121SS07C,SS07C,SS07C,60,FULTON,121,713,90969,white,-84.372563,33.915285
4829233.000000000000000,1565.000000000000000,121SS07B,SS07B,SS07B,60,FULTON,121,712,91170,white,-84.372491,33.921941
4829270.000000000000000,1564.000000000000000,121SS07A,SS07A,SS07A,60,FULTON,121,711,97006,white,-84.373003,33.931061
4829298.000000000000000,1568.000000000000000,121SS08B,SS08B,SS08B,60,FULTON,121,715,91137,white,-84.363227,33.923809
4829318.000000000000000,1559.000000000000000,121SS02B,SS02B,SS02B,60,FULTON,121,706,100911,white,-84.377516,33.945907
4829355.000000000000000,1569.000000000000000,121SS08C,SS08C,SS08C,60,FULTON,121,716,97221,white,-84.362713,33.931465
4829377.000000000000000,1561.000000000000000,121SS04,SS04,SS04,60,FULTON,121,708,75362,,-84.364710,33.944139
4829421.000000000000000,1567.000000000000000,121SS08A,SS08A,SS08A,60,FULTON,121,714,90941,white,-84.355845,33.921080
4829482.000000000000000,1592.000000000000000,121SS29A,SS29A,SS29A,60,FULTON,121,739,98955,white,-84.352959,33.945296
5111939.000000000000000,1731.000000000000000,13553,53,053 CATES H,67,GWINNETT,135,854,57388,black,-84.025306,33.842760
5112017.000000000000000,1724.000000000000000,13546,46,046 CATES F,67,GWINNETT,135,846,108237,white,-84.027764,33.862885
5112068.000000000000000,1725.000000000000000,13547,47,047 CATES G,67,GWINNETT,135,847,108220,white,-84.027018,33.880431
5112129.000000000000000,1707.000000000000000,13529,29,029 CATES B,67,GWINNETT,135,827,97506,white,-84.068775,33.892026
5112190.000000000000000,1757.000000000000000,13579,79,079 CATES K,67,GWINNETT,135,882,97546,white,-84.053448,33.905025
5112243.000000000000000,1817.000000000000000,135139,139,139 MARTINS K,67,GWINNETT,135,793,61000,,-84.063249,33.916053
5112293.000000000000000,1793.000000000000000,135115,115,115 MARTINS H,67,GWINNETT,135,767,64390,,-84.065501,33.933957
5124355.000000000000000,1726.000000000000000,13548,48,048 DULUTH B,67,GWINNETT,135,848,70674,white,-84.127107,33.978230
5124434.000000000000000,1774.000000000000000,13596,96,096 DULUTH G,67,GWINNETT,135,901,120589,white,-84.121069,34.008897
5124536.000000000000000,1750.000000000000000,13572,72,072 MARTINS E,67,GWINNETT,135,875,47088,,-84.108528,33.953062
