County Name,County Code,County Precinct,Precinct Description,Combo#,Cong,Senat,House,Judic,Ward,Schol,Watbd,Supcm,Schob,Fire,Cityl,Commi,Munib,
COLQUITT,035,0002,MOULTRIE,00242,008,011,172,002,1,1,,,,,,1,,
COLQUITT,035,0002,MOULTRIE,00243,008,011,172,002,2,1,,,,,,1,,
COLQUITT,035,0002,MOULTRIE,00246,008,011,172,002,1,3,,,,,,3,,
COLQUITT,035,0002,MOULTRIE,00247,008,011,172,002,2,3,,,,,,3,,
COLQUITT,035,0002,MOULTRIE,00249,008,011,172,002,3,4,,,,,,4,,
COLQUITT,035,0002,MOULTRIE,00252,008,011,172,002,2,6,,,,,,6,,
COLQUITT,035,0002,MOULTRIE,00253,008,011,172,002,3,6,,,,,,6,,
COLQUITT,035,0002,MOULTRIE,00256,008,011,172,002,,3,,,,,LRG,3,,
COLQUITT,035,0007,AUTREYVILLE,00232,008,011,172,002,2,4,,,,,,4,,
COLQUITT,035,0007,AUTREYVILLE,00247,008,011,172,002,2,3,,,,,,3,,
COLQUITT,035,0007,AUTREYVILLE,00248,008,011,172,002,,3,,,,,,3,,
COLQUITT,035,0007,AUTREYVILLE,00250,008,011,172,002,,4,,,,,,4,,
COLQUITT,035,0008,BRIDGECREEK,00238,008,011,171,002,,3,,,,,,3,,
COLQUITT,035,0009,CROSLAND,00230,008,011,172,002,,2,,,,,,2,,
COLQUITT,035,0010,DOERUN,00233,008,011,171,002,,5,,,,,,5,,
COLQUITT,035,0010,DOERUN,00239,008,011,171,002,,5,,,,,LRG,5,,
COLQUITT,035,0011,FUNSTON,00233,008,011,171,002,,5,,,,,,5,,
COLQUITT,035,0011,FUNSTON,00238,008,011,171,002,,3,,,,,,3,,
COLQUITT,035,0011,FUNSTON,00240,008,011,171,002,,5,,,,,LRG,5,,
COLQUITT,035,0012,HAMILTON,00238,008,011,171,002,,3,,,,,,3,,
COLQUITT,035,0013,HARTSFIELD,00233,008,011,171,002,,5,,,,,,5,,
COLQUITT,035,0014,HOPEWELL,00231,008,011,172,002,,6,,,,,,6,,
COLQUITT,035,0015,LEE,00231,008,011,172,002,,6,,,,,,6,,
COLQUITT,035,0016,MILLCREEK,00233,008,011,171,002,,5,,,,,,5,,
COLQUITT,035,0017,MONK,00233,008,011,171,002,,5,,,,,,5,,
COLQUITT,035,0018,MURPHY,00247,008,011,172,002,2,3,,,,,,3,,
COLQUITT,035,0018,MURPHY,00248,008,011,172,002,,3,,,,,,3,,
COLQUITT,035,0019,NORMAN PARK,00230,008,011,172,002,,2,,,,,,2,,
COLQUITT,035,0019,NORMAN PARK,00235,008,011,172,002,,2,,,,,LRG,2,,
COLQUITT,035,0019,NORMAN PARK,00251,008,011,172,002,,5,,,,,,5,,
COLQUITT,035,0020,ROBINSON,00231,008,011,172,002,,6,,,,,,6,,
COLQUITT,035,0020,ROBINSON,00236,008,011,172,002,,6,,,,,LRG,6,,
COLQUITT,035,0021,THIGPEN,00233,008,011,171,002,,5,,,,,,5,,
COLQUITT,035,0022,TYTY,00230,008,011,172,002,,2,,,,,,2,,
COLQUITT,035,0022,TYTY,00259,008,011,172,002,,2,,,,,,2,,
COLQUITT,035,0023,WARRIOR,00230,008,011,172,002,,2,,,,,,2,,
COLQUITT,035,0023,WARRIOR,00237,008,011,172,002,,2,,,,,LRG,2,,
COLQUITT,035,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
COLQUITT,035,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
COLUMBIA,036,010,KIOKEE BAPT CHURCH,00300,010,024,121,010,,4,,,,,,4,,
COLUMBIA,036,010,KIOKEE BAPT CHURCH,00301,012,024,121,010,,4,,,,,,4,,
COLUMBIA,036,015,LEWIS METHODIST,00302,012,024,122,010,,3,,,,,,3,,
COLUMBIA,036,016,WOODLAWN BAPT CHURCH,00303,012,024,122,010,,2,,,,,,2,,
COLUMBIA,036,017,PATRIOTS PARK,00302,012,024,122,010,,3,,,,,,3,,
COLUMBIA,036,017,PATRIOTS PARK,00304,012,024,121,010,,3,,,,,,3,,
COLUMBIA,036,020,HARLEM MIDDLE SCHOOL,00305,010,023,121,010,,4,,,,,,4,,
COLUMBIA,036,020,HARLEM MIDDLE SCHOOL,00306,012,023,121,010,,4,,,,,,4,,
COLUMBIA,036,020,HARLEM MIDDLE SCHOOL,00318,010,023,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,020,HARLEM MIDDLE SCHOOL,00319,012,023,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,020,HARLEM MIDDLE SCHOOL,00320,012,024,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,020,HARLEM MIDDLE SCHOOL,00321,010,024,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,021,HARLEM BAPTIST,00305,010,023,121,010,,4,,,,,,4,,
COLUMBIA,036,021,HARLEM BAPTIST,00306,012,023,121,010,,4,,,,,,4,,
COLUMBIA,036,021,HARLEM BAPTIST,00318,010,023,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,021,HARLEM BAPTIST,00319,012,023,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,025,BESSIE THOMAS CENTER,00300,010,024,121,010,,4,,,,,,4,,
COLUMBIA,036,026,PHILADELPHIA CHURCH,00301,012,024,121,010,,4,,,,,,4,,
COLUMBIA,036,030,GROVETOWN CITY HALL,00306,012,023,121,010,,4,,,,,,4,,
COLUMBIA,036,030,GROVETOWN CITY HALL,00316,012,023,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,031,GROVETOWN METHODIST,00306,012,023,121,010,,4,,,,,,4,,
COLUMBIA,036,031,GROVETOWN METHODIST,00316,012,023,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,032,G A APOSTOLIC CHURCH,00306,012,023,121,010,,4,,,,,,4,,
COLUMBIA,036,033,GROVETOWN MIDDLE SCH,00301,012,024,121,010,,4,,,,,,4,,
COLUMBIA,036,033,GROVETOWN MIDDLE SCH,00317,012,024,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,034,WARREN BAPTIST CHURCH-GROVETOWN,00301,012,024,121,010,,4,,,,,,4,,
COLUMBIA,036,034,WARREN BAPTIST CHURCH-GROVETOWN,00317,012,024,121,010,,4,,,,,LRG,4,,
COLUMBIA,036,040,EUBANK/BLANCHARD CTR,00300,010,024,121,010,,4,,,,,,4,,
COLUMBIA,036,050,SECOND MT. CARMEL BAPTIST CHURCH,00307,010,024,121,010,,3,,,,,,3,,
COLUMBIA,036,051,DAMASCUS BAPT CHURCH,00308,010,024,033,010,,3,,,,,,3,,
COLUMBIA,036,060,COL CTY BOARD OF EDU,00302,012,024,122,010,,3,,,,,,3,,
COLUMBIA,036,061,GREENBRIER HIGH,00309,010,024,122,010,,3,,,,,,3,,
COLUMBIA,036,062,REDEEMER CHURCH,00302,012,024,122,010,,3,,,,,,3,,
COLUMBIA,036,063,RIVERSIDE ELEMENTARY,00302,012,024,122,010,,3,,,,,,3,,
COLUMBIA,036,064,GRACE BAPTIST CHURCH,00309,010,024,122,010,,3,,,,,,3,,
COLUMBIA,036,065,CHRIST SANCTIFIED,00302,012,024,122,010,,3,,,,,,3,,
COLUMBIA,036,070,BLANCHARD PARK,00310,012,024,123,010,,2,,,,,,2,,
COLUMBIA,036,074,MTZ COL FIRE DEPT #4,00310,012,024,123,010,,2,,,,,,2,,
COLUMBIA,036,075,BELAIR BAPTIST CHURCH,00311,012,024,121,010,,2,,,,,,2,,
COLUMBIA,036,076,MARVIN METHODIST,00312,012,023,123,010,,2,,,,,,2,,
COLUMBIA,036,080,WESTSIDE BAPT CHURCH,00312,012,023,123,010,,2,,,,,,2,,
COLUMBIA,036,085,TRINITY BAPT CHURCH,00310,012,024,123,010,,2,,,,,,2,,
COLUMBIA,036,090,ABILENE BAPTIST,00312,012,023,123,010,,2,,,,,,2,,
COLUMBIA,036,100,AUGUSTA CHRISTIAN,00313,012,023,123,010,,1,,,,,,1,,
COLUMBIA,036,105,STEVENS CREEK ELEM,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,106,SAVANNAH RAPIDS,00314,012,024,123,010,,1,,,,,,1,,
COLUMBIA,036,107,GOSPEL WATER BRANCH,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,108,GENESIS CHURCH,00313,012,023,123,010,,1,,,,,,1,,
COLUMBIA,036,109,STEVENS CREEK CHURCH,00314,012,024,123,010,,1,,,,,,1,,
COLUMBIA,036,110,MTZ COL FIRE HDQTR.,00310,012,024,123,010,,2,,,,,,2,,
COLUMBIA,036,111,LAKESIDE MIDDLE,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,115,MARTINEZ BAPTIST,00312,012,023,123,010,,2,,,,,,2,,
COLUMBIA,036,120,GOLD CROSS EMS,00303,012,024,122,010,,2,,,,,,2,,
COLUMBIA,036,125,CHURCH OF OUR SAVIOR,00310,012,024,123,010,,2,,,,,,2,,
COLUMBIA,036,130,WEST ACRES BAPTIST,00302,012,024,122,010,,3,,,,,,3,,
COLUMBIA,036,131,JOURNEY COMM. CHURCH,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,132,WESLEY METHODIST,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,134,COL CTY MAIN LIBRARY,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,135,"CHRIST CHURCH, PRESBYTERIAN",00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,136,BLUERIDGE ELEMENTARY,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,137,CHRIST THE KING CH,00315,012,024,122,010,,1,,,,,,1,,
COLUMBIA,036,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
COLUMBIA,036,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
COOK,037,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
COOK,037,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
COOK,037,C,CECIL,00112,008,008,170,002,,3,,,,,,3,,
COOK,037,C,CECIL,00113,008,008,170,002,1,3,,,,,,3,,
COOK,037,C,CECIL,00114,008,008,170,002,2,3,,,,,,3,,
COOK,037,C,CECIL,00115,008,008,170,002,,3,,,,,LRG,3,,
COOK,037,DB,DELLE BEAMGUARD,00110,008,008,170,002,1,2,,,,,,2,,
COOK,037,DB,DELLE BEAMGUARD,00111,008,008,170,002,2,2,,,,,,2,,
COOK,037,DB,DELLE BEAMGUARD,00112,008,008,170,002,,3,,,,,,3,,
COOK,037,DB,DELLE BEAMGUARD,00120,008,008,170,002,,2,,,,,,2,,
COOK,037,EP,ELM PINE,00105,008,008,170,002,,1,,,,,,1,,
COOK,037,EP,ELM PINE,00106,008,008,170,002,1,1,,,,,,1,,
COOK,037,L,LENOX,00103,008,008,170,002,,5,,,,,,5,,
COOK,037,L,LENOX,00104,008,008,170,002,,5,,,,,LRG,5,,
COOK,037,M,MASSEE,00103,008,008,170,002,,5,,,,,,5,,
COOK,037,M,MASSEE,00119,008,008,170,002,2,5,,,,,,5,,
COOK,037,NL,NEW LIFE BAPTIST CH.,00101,008,008,170,002,,4,,,,,,4,,
COOK,037,NL,NEW LIFE BAPTIST CH.,00112,008,008,170,002,,3,,,,,,3,,
COOK,037,RB,RIVERBEND,00101,008,008,170,002,,4,,,,,,4,,
COOK,037,RB,RIVERBEND,00105,008,008,170,002,,1,,,,,,1,,
COOK,037,RB,RIVERBEND,00106,008,008,170,002,1,1,,,,,,1,,
COOK,037,RB,RIVERBEND,00107,008,008,170,002,2,1,,,,,,1,,
COOK,037,S,SPARKS,00108,008,008,170,002,,1,,,,,LRG,1,,
COWETA,038,01,SENOIA,00301,003,028,072,006,,1,,,,,,1,,
COWETA,038,01,SENOIA,00302,003,028,072,006,,1,,,,,LRG,1,,
COWETA,038,02,MORELAND,00308,003,028,071,006,,2,,,,,LRG,2,,
COWETA,038,02,MORELAND,00309,003,028,071,006,,2,,,,,,2,,
COWETA,038,03,PINE ROAD,00304,003,028,132,006,,2,,,,,,2,,
COWETA,038,04,DRESDEN,00310,003,028,070,006,,2,,,,,,2,,
COWETA,038,05,NEWNAN,00311,003,028,070,006,,5,,,,,C,5,,
COWETA,038,05,NEWNAN,00312,003,028,070,006,,5,,,,,3,5,,
COWETA,038,05,NEWNAN,00313,003,028,070,006,,5,,,,,,5,,
COWETA,038,05,NEWNAN,00314,003,028,070,006,,5,,,,,2,5,,
COWETA,038,06,SHARPSBURG,00306,003,028,071,006,,1,,,,,LRG,1,,
COWETA,038,06,SHARPSBURG,00328,003,028,071,006,,1,,,,,,1,,
COWETA,038,07,FISCHER ROAD,00317,003,028,071,006,,4,,,,,,4,,
COWETA,038,07,FISCHER ROAD,00327,003,028,071,006,,4,,,,,,3,,
COWETA,038,08,CEDAR CREEK,00324,003,028,070,006,,3,,,,,,3,,
COWETA,038,09,GRANTVILLE,00304,003,028,132,006,,2,,,,,,2,,
COWETA,038,09,GRANTVILLE,00305,003,028,132,006,,2,,,,,LRG,2,,
COWETA,038,10,HARALSON,00301,003,028,072,006,,1,,,,,,1,,
COWETA,038,10,HARALSON,00303,003,028,072,006,,1,,,,,LRG,1,,
COWETA,038,11,WELCOME,00310,003,028,070,006,,2,,,,,,2,,
COWETA,038,12,PANTHER CREEK,00324,003,028,070,006,,3,,,,,,3,,
COWETA,038,12,PANTHER CREEK,00331,003,028,070,006,,3,,,,,,2,,
COWETA,038,13,RAYMOND,00309,003,028,071,006,,2,,,,,,2,,
COWETA,038,14,TURIN,00301,003,028,072,006,,1,,,,,,1,,
COWETA,038,14,TURIN,00307,003,028,071,006,,1,,,,,LRG,1,,
COWETA,038,14,TURIN,00328,003,028,071,006,,1,,,,,,1,,
COWETA,038,15,SMOKEY ROAD,00304,003,028,132,006,,2,,,,,,2,,
COWETA,038,15,SMOKEY ROAD,00315,003,028,132,006,,2,,,,,,5,,
COWETA,038,15,SMOKEY ROAD,00316,003,028,132,006,,2,,,,,3,5,,
COWETA,038,15,SMOKEY ROAD,00318,003,028,132,006,,2,,,,,3,2,,
COWETA,038,16,TURKEY CREEK,00310,003,028,070,006,,2,,,,,,2,,
COWETA,038,16,TURKEY CREEK,00319,003,028,070,006,,2,,,,,2,5,,
COWETA,038,16,TURKEY CREEK,00320,003,028,070,006,,2,,,,,,5,,
COWETA,038,17,CENTRAL,00321,003,028,132,006,,5,,,,,3,5,,
COWETA,038,17,CENTRAL,00322,003,028,132,006,,5,,,,,C,5,,
COWETA,038,17,CENTRAL,00323,003,028,132,006,,5,,,,,2,5,,
COWETA,038,18,ARTS CENTRE,00317,003,028,071,006,,4,,,,,,4,,
COWETA,038,18,ARTS CENTRE,00328,003,028,071,006,,1,,,,,,1,,
COWETA,038,18,ARTS CENTRE,00332,003,028,071,006,,1,,,,,1,4,,
COWETA,038,18,ARTS CENTRE,00333,003,028,070,006,,5,,,,,1,1,,
COWETA,038,18,ARTS CENTRE,00334,003,028,070,006,,4,,,,,,4,,
COWETA,038,18,ARTS CENTRE,00335,003,028,070,006,,5,,,,,1,5,,
COWETA,038,18,ARTS CENTRE,00336,003,028,071,006,,4,,,,,1,4,,
COWETA,038,18,ARTS CENTRE,00337,003,028,071,006,,1,,,,,,4,,
COWETA,038,18,ARTS CENTRE,00338,003,028,071,006,,5,,,,,,5,,
COWETA,038,18,ARTS CENTRE,00339,003,028,071,006,,1,,,,,1,1,,
COWETA,038,19,GREENTOP,00324,003,028,070,006,,3,,,,,,3,,
COWETA,038,19,GREENTOP,00325,003,028,070,006,,3,,,,,2,3,,
COWETA,038,19,GREENTOP,00326,003,028,070,006,,3,,,,,B,3,,
COWETA,038,20,EXPO CENTER,00324,003,028,070,006,,3,,,,,,3,,
COWETA,038,20,EXPO CENTER,00325,003,028,070,006,,3,,,,,2,3,,
COWETA,038,20,EXPO CENTER,00326,003,028,070,006,,3,,,,,B,3,,
COWETA,038,21,WHITE OAK,00317,003,028,071,006,,4,,,,,,4,,
COWETA,038,22,MADRAS,00329,003,028,071,006,,3,,,,,LRG,3,,
COWETA,038,22,MADRAS,00330,003,028,071,006,,3,,,,,,3,,
COWETA,038,23,CANNONGATE,00317,003,028,071,006,,4,,,,,,4,,
COWETA,038,24,WESTSIDE,00319,003,028,070,006,,2,,,,,2,5,,
COWETA,038,24,WESTSIDE,00320,003,028,070,006,,2,,,,,,5,,
COWETA,038,24,WESTSIDE,00341,003,028,070,006,,2,,,,,B,5,,
COWETA,038,25,NORTHSIDE,00324,003,028,070,006,,3,,,,,,3,,
COWETA,038,25,NORTHSIDE,00325,003,028,070,006,,3,,,,,2,3,,
COWETA,038,26,THOMAS CROSSROADS,00317,003,028,071,006,,4,,,,,,4,,
COWETA,038,27,COWETA CENTRAL LIBRARY,00328,003,028,071,006,,1,,,,,,1,,
COWETA,038,28,JEFFERSON PARKWAY,00313,003,028,070,006,,5,,,,,,5,,
COWETA,038,28,JEFFERSON PARKWAY,00314,003,028,070,006,,5,,,,,2,5,,
COWETA,038,28,JEFFERSON PARKWAY,00324,003,028,070,006,,3,,,,,,3,,
COWETA,038,28,JEFFERSON PARKWAY,00325,003,028,070,006,,3,,,,,2,3,,
COWETA,038,28,JEFFERSON PARKWAY,00335,003,028,070,006,,5,,,,,1,5,,
COWETA,038,28,JEFFERSON PARKWAY,00342,003,028,070,006,,5,,,,,2,3,,
COWETA,038,28,JEFFERSON PARKWAY,00343,003,028,070,006,,5,,,,,,3,,
COWETA,038,28,JEFFERSON PARKWAY,00344,003,028,070,006,,3,,,,,1,5,,
COWETA,038,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
COWETA,038,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
CRAWFORD,039,1A,DISTRICT 1A,00106,002,018,140,003,,1,,,,,,1,,
CRAWFORD,039,1B,DISTRICT 1B,00106,002,018,140,003,,1,,,,,,1,,
CRAWFORD,039,1B,DISTRICT 1B,00109,002,018,140,003,,1,,,,,LRG,1,,
CRAWFORD,039,2,DISTRICT 2,00102,002,018,140,003,,2,,,,,,2,,
CRAWFORD,039,2,DISTRICT 2,00107,002,018,140,003,,2,,,,,LRG,2,,
CRAWFORD,039,3,DISTRICT 3,00103,002,018,140,003,,3,,,,,,3,,
CRAWFORD,039,3,DISTRICT 3,00108,002,018,140,003,,3,,,,,LRG,3,,
CRAWFORD,039,4,DISTRICT 4,00104,002,018,140,003,,4,,,,,,4,,
CRAWFORD,039,5,DISTRICT 5,00105,002,018,140,003,,5,,,,,,5,,
CRAWFORD,039,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
CRAWFORD,039,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
CRISP,040,88888,88888,00000,99999,99999,99999,99999,,LRG,,,,,,99999,,
CRISP,040,99999,99999,00000,99999,99999,99999,99999,,LRG,,,,,,99999,,
CRISP,040,ARABI,ARABI,00025,002,013,148,008,,LRG,,,,,,2,,
CRISP,040,ARABI,ARABI,00026,002,013,148,008,,LRG,,,,,LRG,2,,
CRISP,040,CONEY,CONEY,00025,002,013,148,008,,LRG,,,,,,2,,
CRISP,040,CORDE,CORDELE,00021,002,013,148,008,,LRG,,,,,,1,,
CRISP,040,CORDE,CORDELE,00022,002,013,148,008,1,LRG,,,,,,1,,
CRISP,040,CORDE,CORDELE,00023,002,013,148,008,2,LRG,,,,,,1,,
CRISP,040,CORDE,CORDELE,00024,002,013,148,008,4,LRG,,,,,,1,,
CRISP,040,CORDE,CORDELE,00025,002,013,148,008,,LRG,,,,,,2,,
CRISP,040,CORDE,CORDELE,00027,002,013,148,008,3,LRG,,,,,,2,,
CRISP,040,CORDE,CORDELE,00028,002,013,148,008,4,LRG,,,,,,2,,
CRISP,040,CORDE,CORDELE,00029,002,013,148,008,3,LRG,,,,,,1,,
CRISP,040,CORDE,CORDELE,00031,002,013,148,008,1,LRG,,,,,,2,,
CRISP,040,JAMES,JAMESTOWN,00025,002,013,148,008,,LRG,,,,,,2,,
CRISP,040,LISTO,LISTONIA,00025,002,013,148,008,,LRG,,,,,,2,,
DADE,041,1038,SOUTH DADE,00004,014,053,001,007,,LRG,,,,,,LRG,,
DADE,041,1038,SOUTH DADE,00016,014,053,001,007,,3,,,,,,3,,
DADE,041,1214,NEW SALEM,00004,014,053,001,007,,LRG,,,,,,LRG,,
DADE,041,1214,NEW SALEM,00010,014,053,001,007,,4,,,,,,4,,
DADE,041,1222,DAVIS,00004,014,053,001,007,,LRG,,,,,,LRG,,
DADE,041,1885,NEW HOME,00004,014,053,001,007,,LRG,,,,,,LRG,,
DADE,041,1889,WEST BROW,00004,014,053,001,007,,LRG,,,,,,LRG,,
DADE,041,1889,WEST BROW,00010,014,053,001,007,,4,,,,,,4,,
DADE,041,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
DADE,041,960,TRENTON,00004,014,053,001,007,,LRG,,,,,,LRG,,
DADE,041,960,TRENTON,00010,014,053,001,007,,4,,,,,,4,,
DADE,041,960,TRENTON,00014,014,053,001,007,,LRG,,,,,LRG,LRG,,
DADE,041,960,TRENTON,00015,014,053,001,007,,1,,,,,,1,,
DADE,041,960,TRENTON,00016,014,053,001,007,,3,,,,,,3,,
DADE,041,960,TRENTON,00017,014,053,001,007,,1,,,,,LRG,1,,
DADE,041,974,NORTH DADE,00004,014,053,001,007,,LRG,,,,,,LRG,,
DADE,041,974,NORTH DADE,00015,014,053,001,007,,1,,,,,,1,,
DADE,041,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
DAWSON,042,01,WEST,00001,009,051,007,009,,LRG,,,,,,LRG,,
DAWSON,042,02,CENTRAL,00002,009,051,009,009,,LRG,,,,,LRG,LRG,,
DAWSON,042,02,CENTRAL,00003,009,051,009,009,,LRG,,,,,,LRG,,
DAWSON,042,03,EAST,00003,009,051,009,009,,LRG,,,,,,LRG,,
DAWSON,042,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
DAWSON,042,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
DECATUR,043,1188,,00118,002,011,172,002,,6,,,,,,6,,
DECATUR,043,1277,MT. PLEASANT,00202,002,011,171,002,,2,,,,,,2,,
DECATUR,043,1277,MT. PLEASANT,00203,002,011,173,002,,2,,,,,,2,,
DECATUR,043,1277,MT. PLEASANT,00204,002,011,171,002,A,2,,,,,,2,,
DECATUR,043,1325,RECOVERY,00114,002,011,172,002,,5,,,,,,5,,
DECATUR,043,1325,RECOVERY,00213,002,011,171,002,,5,,,,,,5,,
DECATUR,043,1325,RECOVERY,00214,002,011,173,002,,5,,,,,,5,,
DECATUR,043,1342,KENDRICK,00118,002,011,172,002,,6,,,,,,6,,
DECATUR,043,1342,KENDRICK,00213,002,011,171,002,,5,,,,,,5,,
DECATUR,043,1342,KENDRICK,00214,002,011,173,002,,5,,,,,,5,,
DECATUR,043,1361,CLIMAX,00202,002,011,171,002,,2,,,,,,2,,
DECATUR,043,1361,CLIMAX,00203,002,011,173,002,,2,,,,,,2,,
DECATUR,043,1361,CLIMAX,00206,002,011,173,002,,2,,,,,LRG,2,,
DECATUR,043,1361,CLIMAX,00209,002,011,171,002,,4,,,,,,4,,
DECATUR,043,1361,CLIMAX,00210,002,011,173,002,,4,,,,,,4,,
DECATUR,043,1361,CLIMAX,00221,002,011,171,002,,1,,,,,,1,,
DECATUR,043,1361,CLIMAX,00222,002,011,173,002,,1,,,,,,1,,
DECATUR,043,1613,BRINSON,00213,002,011,171,002,,5,,,,,,5,,
DECATUR,043,1613,BRINSON,00214,002,011,173,002,,5,,,,,,5,,
DECATUR,043,1613,BRINSON,00216,002,011,171,002,,6,,,,,,6,,
DECATUR,043,1613,BRINSON,00217,002,011,171,002,,6,,,,,LRG,6,,
DECATUR,043,1805,WEST BAINBRIDGE,00213,002,011,171,002,,5,,,,,,5,,
DECATUR,043,1805,WEST BAINBRIDGE,00214,002,011,173,002,,5,,,,,,5,,
DECATUR,043,1805,WEST BAINBRIDGE,00215,002,011,171,002,B,5,,,,,,5,,
DECATUR,043,1805,WEST BAINBRIDGE,00216,002,011,171,002,,6,,,,,,6,,
DECATUR,043,1805,WEST BAINBRIDGE,00218,002,011,171,002,A,6,,,,,,6,,
DECATUR,043,1805,WEST BAINBRIDGE,00219,002,011,171,002,B,6,,,,,,6,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00202,002,011,171,002,,2,,,,,,2,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00203,002,011,173,002,,2,,,,,,2,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00205,002,011,171,002,B,2,,,,,,2,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00207,002,011,171,002,A,3,,,,,,3,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00208,002,011,171,002,B,3,,,,,,3,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00209,002,011,171,002,,4,,,,,,4,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00210,002,011,173,002,,4,,,,,,4,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00211,002,011,171,002,B,4,,,,,,4,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00212,002,011,173,002,B,4,,,,,,4,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00213,002,011,171,002,,5,,,,,,5,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00214,002,011,173,002,,5,,,,,,5,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00215,002,011,171,002,B,5,,,,,,5,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00220,002,011,171,002,B,1,,,,,,1,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00221,002,011,171,002,,1,,,,,,1,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00222,002,011,173,002,,1,,,,,,1,,
DECATUR,043,513,BAINBRIDGE-COLISEUM,00223,002,011,171,002,A,4,,,,,,4,,
DECATUR,043,514,BDGE-FAIRGROUNDS,00115,002,011,172,002,B,5,,,,,,5,,
DECATUR,043,514,BDGE-FAIRGROUNDS,00202,002,011,171,002,,2,,,,,,2,,
DECATUR,043,514,BDGE-FAIRGROUNDS,00203,002,011,173,002,,2,,,,,,2,,
DECATUR,043,514,BDGE-FAIRGROUNDS,00204,002,011,171,002,A,2,,,,,,2,,
DECATUR,043,514,BDGE-FAIRGROUNDS,00205,002,011,171,002,B,2,,,,,,2,,
DECATUR,043,514,BDGE-FAIRGROUNDS,00207,002,011,171,002,A,3,,,,,,3,,
DECATUR,043,514,BDGE-FAIRGROUNDS,00208,002,011,171,002,B,3,,,,,,3,,
DECATUR,043,694,ATTAPULGUS,00201,002,011,173,002,,1,,,,,LRG,1,,
DECATUR,043,694,ATTAPULGUS,00202,002,011,171,002,,2,,,,,,2,,
DECATUR,043,694,ATTAPULGUS,00203,002,011,173,002,,2,,,,,,2,,
DECATUR,043,694,ATTAPULGUS,00221,002,011,171,002,,1,,,,,,1,,
DECATUR,043,694,ATTAPULGUS,00222,002,011,173,002,,1,,,,,,1,,
DECATUR,043,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
DECATUR,043,914,,00101,002,011,172,002,,1,,,,,,1,,
DECATUR,043,914,,00214,002,011,173,002,,5,,,,,,5,,
DECATUR,043,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
DEKALB,044,88888,88888,00000,99999,99999,99999,99999,,,,,,,,99999,,
DEKALB,044,99999,99999,00000,99999,99999,99999,99999,,,,,,,,99999,,
DEKALB,044,AA,ALLGOOD ELEM,00600,004,041,086,004,,7,,7,,,,4,,
DEKALB,044,AB,ASHFORD PARK ELEM (BHAVN),00754,006,040,081,004,,2,,6,,,2,2,,
