ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,income_rac,income_r_1
4601476,0.40,1226,12102G,12102G,02G,02G,60,FULTON,121,black,59375.027953299999353
4601560,0.49,1222,12102D,12102D,02D,02D,60,FULTON,121,black,51385.098193999998330
4601610,0.11,1225,12102F2,12102F2,02F2,02F2,60,FULTON,121,hispanic,27533.000000000000000
4601645,0.27,1227,12102J,12102J,02J,02J,60,FULTON,121,hispanic,27533.000387299998692
4601688,0.13,1278,12106G,12106G,06G,06G,60,FULTON,121,hispanic,27533.000000000000000
4601724,0.23,1274,12106B,12106B,06B,06B,60,FULTON,121,white,75487.000000000000000
4601767,0.35,1223,12102E,12102E,02E,02E,60,FULTON,121,black,25350.631355599998642
4601824,0.49,1224,12102F1,12102F1,02F1,02F1,60,FULTON,121,white,42909.273193300003186
4601885,0.34,1277,12106F,12106F,06F,06F,60,FULTON,121,white,58946.758234000000812
4601934,0.28,1282,12106L1,12106L1,06L1,06L1,60,FULTON,121,white,87765.999235099996440
4778422,1.30,1487,121RW17,121RW17,RW17,RW17,60,FULTON,121,white,100437.990170000004582
4778464,1.15,1473,121RW04,121RW04,RW04,RW04,60,FULTON,121,white,100437.999958999993396
4778505,1.12,869,089KB,089KB,KB,KINGSLEY ELEM (DUN),44,DEKALB,089,white,131053.188750999994227
4778554,2.22,1536,121SS01,121SS01,SS01,SS01,60,FULTON,121,white,136488.870001000002958
4778664,1.64,1490,121RW20,121RW20,RW20,RW20,60,FULTON,121,white,141846.704717999993591
4778745,1.86,1491,121RW21A,121RW21A,RW21A,RW21A,60,FULTON,121,white,163434.327626999991480
4778812,1.32,1493,121RW22A,121RW22A,RW22A,RW22A,60,FULTON,121,white,96248.008759799995460
4778879,0.29,1476,121RW07A,121RW07A,RW07A,RW07A,60,FULTON,121,hispanic,45163.000008499999240
4805805,3.20,829,089DA,089DA,DA,DORAVILLE NORTH (DOR,44,DEKALB,089,,51380.957949000003282
4805902,1.76,910,089OB,089OB,OB,OAKCLIFF ELEM,44,DEKALB,089,hispanic,48825.966915600001812
4805984,0.91,908,089NF,089NF,NF,NORTH PEACHTREE (DUN,44,DEKALB,089,,68242.585818499996094
4806030,1.16,1694,13537,13537,37,PINCKNEYVILLE E,67,GWINNETT,135,,49915.381515799999761
4806087,0.92,838,089EC,089EC,EC,EMBRY HILLS,44,DEKALB,089,,72769.815641599998344
4806150,1.23,917,089PF,089PF,PF,PLEASANTDALE ELEM,44,DEKALB,089,,42765.322967000000062
4835460,1.12,1570,121SS25,121SS25,SS25,SS25,60,FULTON,121,white,240757.812902000005124
4835516,0.80,1730,13573,13573,73,PINCKNEYVILLE P,67,GWINNETT,135,white,89159.974218799994560
4835564,1.56,1783,135126,135126,126,PINCKNEYVILLE A1,67,GWINNETT,135,white,157289.264750000002095
4835631,0.19,1492,121RW21B,121RW21B,RW21B,RW21B,60,FULTON,121,white,215870.515805000002729
4835652,1.89,1448,121JC19,121JC19,JC19,JC19,60,FULTON,121,white,116523.586225999999442
4835716,2.00,1440,121JC13A,121JC13A,JC13A,JC13A,60,FULTON,121,white,215884.831139999994775
4835774,1.44,1679,13522,13522,22,PINCKNEYVILLE C,67,GWINNETT,135,white,112593.361518999998225
4835844,0.87,1782,135125,135125,125,PINCKNEYVILLE Z,67,GWINNETT,135,white,157519.000127000006614
4835886,1.27,1719,13562,13562,62,PINCKNEYVILLE L,67,GWINNETT,135,white,158449.136342000012519
4835947,0.30,1441,121JC13B,121JC13B,JC13B,JC13B,60,FULTON,121,white,215885.000000000000000
4835980,1.64,1720,13563,13563,63,PINCKNEYVILLE M,67,GWINNETT,135,white,174588.430179999995744
4823170,1.59,1678,13521,13521,21,PINCKNEYVILLE B,67,GWINNETT,135,hispanic,48705.249137600003451
4823245,1.66,1708,13551,13551,51,PINCKNEYVILLE J,67,GWINNETT,135,hispanic,41192.319534800000838
4823305,0.88,1770,135113,135113,113,PINCKNEYVILLE V,67,GWINNETT,135,,58325.990945099998498
4823352,2.86,1771,135114,135114,114,PINCKNEYVILLE W,67,GWINNETT,135,,68796.791885600003297
4823455,1.43,1677,13520,13520,20,PINKCNEYVILLE A,67,GWINNETT,135,hispanic,48121.344171899996581
4823532,1.95,1744,13587,13587,87,PINCKNEYVILLE S,67,GWINNETT,135,,73037.872662299996591
4800437,0.98,840,089EF,089EF,EF,EVANSDALE ELEM,44,DEKALB,089,white,77401.939447900003870
4800523,1.24,888,089MH,089MH,MH,MIDVALE ELEM,44,DEKALB,089,white,99403.620702600004734
4800586,2.11,962,089TH,089TH,TH,TUCKER LIBRARY,44,DEKALB,089,white,86583.131889399999636
4800677,0.56,880,089LV,089LV,LV,LIVSEY ELEM,44,DEKALB,089,white,96227.677066599993850
4800733,0.83,830,089DB,089DB,DB,DORAVILLE SOUTH (DOR,44,DEKALB,089,,50535.028584200001205
4842527,1.25,1446,121JC18A,121JC18A,JC18A,JC18A,60,FULTON,121,white,98820.605386700000963
4842566,0.07,1447,121JC18B,121JC18B,JC18B,JC18B,60,FULTON,121,white,117149.000000000000000
4842586,0.11,1445,121JC17,121JC17,JC17,JC17,60,FULTON,121,white,117142.980528000000049
4842615,1.02,1374,121AP01C,121AP01C,AP01C,AP01C,60,FULTON,121,white,111815.650764000005438
4842682,0.73,1444,121JC16,121JC16,JC16,JC16,60,FULTON,121,white,117148.995230999993510
4842734,2.51,1372,121AP01A,121AP01A,AP01A,AP01A,60,FULTON,121,white,116185.023555000007036
4842823,0.97,1394,121AP13,121AP13,AP13,AP13,60,FULTON,121,white,140031.290536999993492
4842858,0.43,1390,121AP12A,121AP12A,AP12A,AP12A,60,FULTON,121,,97284.000158299997565
4842896,1.07,1442,121JC14,121JC14,JC14,JC14,60,FULTON,121,white,215884.999135999998543
4842934,1.04,1395,121AP14,121AP14,AP14,AP14,60,FULTON,121,white,118228.333247000002302
4843023,0.36,1443,121JC15,121JC15,JC15,JC15,60,FULTON,121,white,127036.418002999998862
4843058,0.99,1437,121JC10,121JC10,JC10,JC10,60,FULTON,121,white,111750.530236999999033
4743709,1.50,791,089AG,089AG,AG,ASHFORD DUNWOODY RD,44,DEKALB,089,white,138754.283641999994870
4743771,1.09,792,089AH,089AH,AH,ASHFORD PARKSIDE (BH,44,DEKALB,089,white,94373.329922999997507
4743841,1.46,901,089MU,089MU,MU,MONTGOMERY  (BHAVN),44,DEKALB,089,white,59718.113741200002551
4743895,0.95,873,089KG,089KG,KG,KITTREDGE ELEM (BHAV,44,DEKALB,089,white,64576.134107199999562
4743959,1.54,855,089GD,089GD,GD,GEORGETOWN SQ (DUN),44,DEKALB,089,white,93518.256533599997056
4744017,0.88,833,089DF,089DF,DF,DUNWOODY (DUN),44,DEKALB,089,,103704.870622000002186
4744072,1.03,899,089MS,089MS,MS,MOUNT VERNON WEST (D,44,DEKALB,089,white,135705.256782000011299
4714689,0.77,1293,12107F,12107F,07F,07F,60,FULTON,121,white,120758.606402000004891
4714751,0.88,1291,12107D,12107D,07D,07D,60,FULTON,121,white,131764.348369000013918
4714827,0.23,1297,12107N,12107N,07N,07N,60,FULTON,121,,52523.000328399997670
4714872,0.47,1296,12107M,12107M,07M,07M,60,FULTON,121,,77244.331781899993075
4714932,0.54,1292,12107E,12107E,07E,07E,60,FULTON,121,white,126115.024592000001576
4714981,1.62,1288,12107A,12107A,07A,07A,60,FULTON,121,white,157276.007275000010850
4715062,0.65,1290,12107C,12107C,07C,07C,60,FULTON,121,white,176043.722072000004118
4715111,1.73,1289,12107B,12107B,07B,07B,60,FULTON,121,white,199294.366580000001704
4884809,0.96,904,089MZ,089MZ,MZ,MILLER GROVE HIGH,44,DEKALB,089,black,39873.768055400003504
4907197,7.93,933,089RL,089RL,RL,ROCK CHAPEL ROAD,44,DEKALB,089,black,55589.406838000002608
4907383,5.04,927,089RF,089RF,RF,ROCK CHAPEL ELEM,44,DEKALB,089,black,69754.000050000002375
4907423,1.97,930,089RI,089RI,RI,ROCKBRIDGE ROAD,44,DEKALB,089,black,76356.966335699995398
4907477,5.22,1779,135122,135122,122,ROCKBRIDGE G,67,GWINNETT,135,black,66881.535640000001877
5010476,1.01,1686,13529,13529,29,CATES B,67,GWINNETT,135,white,105833.146070999995572
5010538,1.34,1736,13579,13579,79,CATES K,67,GWINNETT,135,white,105832.992696000001160
5010590,2.37,1796,135139,135139,139,MARTINS K,67,GWINNETT,135,,60154.259773700003279
5010640,2.53,1772,135115,135115,115,MARTINS H,67,GWINNETT,135,,62549.637977899998077
5010700,1.67,1725,13568,13568,68,CATES I,67,GWINNETT,135,white,104667.072612999996636
5010776,1.73,1750,13593,13593,93,CATES M,67,GWINNETT,135,white,115555.993549999999232
5010842,0.89,1784,135127,135127,127,LAWRENCEVILLE J,67,GWINNETT,135,,60407.010211200002232
5010881,1.47,1675,13518,13518,18,MARTINS B,67,GWINNETT,135,,59237.729757900000550
5002283,2.20,1726,13569,13569,69,CATES J,67,GWINNETT,135,white,103561.424641000005067
5002342,2.06,1693,13536,13536,36,CATES E,67,GWINNETT,135,white,101285.282676999995601
5002405,0.88,1764,135107,135107,107,CATES O,67,GWINNETT,135,white,105700.685052999993786
5002457,2.75,1692,13535,13535,35,CATES D,67,GWINNETT,135,white,95189.706418500005384
5002539,2.01,1701,13544,13544,44,ROCKBRIDGE B,67,GWINNETT,135,black,69315.154426299995976
5002592,2.41,1710,13553,13553,53,CATES H,67,GWINNETT,135,black,55325.417054199999257
5002671,1.20,1703,13546,13546,46,CATES F,67,GWINNETT,135,white,112113.957655000005616
5002721,2.09,1704,13547,13547,47,CATES G,67,GWINNETT,135,white,112113.999945000003208
5060326,2.01,1800,135143,135143,143,LAWRENCEVILLE L,67,GWINNETT,135,,79124.982885899997200
5060402,1.82,1718,13561,13561,61,LAWRENCEVILLE E,67,GWINNETT,135,,53880.426880799997889
5060464,1.21,1810,135153,135153,153,LAWRENCEVILLE N,67,GWINNETT,135,,65770.329326699997182
5060536,2.59,1673,13516,13516,16,LAWRENCEVILLE B,67,GWINNETT,135,,84147.260905400005868
5060594,2.33,1735,13578,13578,78,BAYCREEK K,67,GWINNETT,135,white,80066.639388099996722
5060650,2.73,1672,13515,13515,15,LAWRENCEVILLE A,67,GWINNETT,135,,54894.273712399997748
5041393,2.37,1767,135110,135110,110,MARTINS G,67,GWINNETT,135,,62952.278404999997292
5041451,0.84,1781,135124,135124,124,GOODWINS G,67,GWINNETT,135,,70959.328633800003445
5041507,0.83,1806,135149,135149,149,GOODWINS I,67,GWINNETT,135,white,93855.999981700006174
5041556,1.51,1663,1356,1356,6,GOODWINS A,67,GWINNETT,135,white,82916.735170600004494
5041625,1.18,1785,135128,135128,128,GOODWINS H,67,GWINNETT,135,white,72928.351166699998430
5041693,1.94,1740,13583,13583,83,GOODWINS D,67,GWINNETT,135,white,83704.714017799997237
5041762,5.70,1763,135106,135106,106,SUWANEE C,67,GWINNETT,135,,104351.906772000002093
5184155,2.74,1762,135105,135105,105,SUGAR HILL F,67,GWINNETT,135,white,111801.874104000002262
