ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,income_rac,income_r_1,XCOORD,YCOORD
4790997,1.46,969,089WI,089WI,WI,WARREN TECH,44,DEKALB,089,,56205.107799,-84.267249,33.880649
4828933,1.32,1722,13565,13565,65,BERKSHIRE H,67,GWINNETT,135,,58383.665704,-84.171195,33.893782
4828997,1.18,1780,135123,135123,123,PINCKNEYVILLE Y,67,GWINNETT,135,hispanic,43085.681083,-84.170676,33.90581
4829077,1.44,1680,13523,13523,23,PINCKNEYVILLE D,67,GWINNETT,135,,44776.169772,-84.178931,33.916927
4829148,3.01,1715,13558,13558,58,PINCKNEYVILLE K,67,GWINNETT,135,,49756.489207,-84.15347,33.920317
4829228,1.48,1707,13550,13550,50,PINCKNEYVILLE I,67,GWINNETT,135,,61858.220319,-84.162747,33.943836
4829298,0.83,972,089WL,089WL,WL,WINTERS CHAPEL (DUN),44,DEKALB,089,white,126049.575239,-84.276714,33.947656
4829341,0.86,1758,135101,135101,101,PINCKNEYVILLE U,67,GWINNETT,135,,62044.152681,-84.264419,33.955078
4795561,1.14,903,089MW,089MW,MW,MIDVALE ROAD,44,DEKALB,089,white,94871.768397,-84.248129,33.860517
4795638,1.58,859,089HC,089HC,HC,HENDERSON MILL ELEM,44,DEKALB,089,white,86202.9957,-84.261587,33.866488
4795697,1.28,891,089MK,089MK,MK,MONTREAL,44,DEKALB,089,white,82430.282096,-84.244704,33.829842
4795749,0.69,867,089JB,089JB,JB,JOLLY ELEM,44,DEKALB,089,black,43895.136653,-84.230368,33.817995
4795815,0.78,864,089IA,089IA,IA,IDLEWOOD ELEM,44,DEKALB,089,black,62406.897583,-84.218017,33.824492
4795869,1.59,801,089BH,089BH,BH,BROCKETT,44,DEKALB,089,,70612.176204,-84.226917,33.840211
4732722,0.84,970,089WJ,089WJ,WJ,WOODWARD ELEM (BHAVN,44,DEKALB,089,,91628.995428,-84.340788,33.835729
4732788,0.56,821,089CO,089CO,CO,CROSS KEYS HIGH (BHA,44,DEKALB,089,,103435.932886,-84.340471,33.845902
4732847,0.88,863,089HI,089HI,HI,HARRIS-MARGARET HARR,44,DEKALB,089,white,84529.649367,-84.327291,33.828673
4732907,0.97,800,089BG,089BG,BG,BRIARCLIFF,44,DEKALB,089,white,82487.227362,-84.315439,33.827853
4732971,0.65,890,089MJ,089MJ,MJ,MONTCLAIR ELEM,44,DEKALB,089,hispanic,53960.413557,-84.321033,33.844431
4733030,0.59,798,089BE,089BE,BE,BRIARWOOD (BHAVN),44,DEKALB,089,hispanic,83551.484499,-84.331409,33.849882
4733080,0.75,802,089BI,089BI,BI,BROOKHAVEN (BHAVN),44,DEKALB,089,white,123167.521961,-84.334149,33.862313
4733144,1.34,940,089SE,089SE,SE,SILVER LAKE (BHAVN),44,DEKALB,089,white,120886.597542,-84.341025,33.870325
4733206,0.74,941,089SF,089SF,SF,SKYLAND (BHAVN),44,DEKALB,089,,101731.994626,-84.319985,33.858057
4738859,0.96,787,089AB,089AB,AB,ASHFORD PARK ELEM (B,44,DEKALB,089,white,121469.258963,-84.3189,33.870252
4738917,1.02,909,089OA,089OA,OA,OAK GROVE ELEM,44,DEKALB,089,white,102700.673396,-84.297351,33.842375
4738971,1.22,828,089CW,089CW,CW,CORALWOOD,44,DEKALB,089,white,88732.490098,-84.289549,33.819083
4739038,1.42,936,089SA,089SA,SA,SAGAMORE HILLS ELEM,44,DEKALB,089,white,152270.048599,-84.295573,33.830635
4739106,1.45,874,089LA,089LA,LA,LAKESIDE HIGH,44,DEKALB,089,white,127376.406513,-84.281876,33.845874
4739180,2.26,831,089DC,089DC,DC,DRESDEN ELEM,44,DEKALB,089,hispanic,54242.224495,-84.302799,33.861299
4739248,1.7,858,089HB,089HB,HB,HAWTHORNE ELEM,44,DEKALB,089,white,89142.956877,-84.280465,33.863615
4617252,0.78,818,089CL,089CL,CL,CLIFTON ELEM,44,DEKALB,089,black,57071.188257,-84.29813,33.696185
4617298,2.16,824,089CR,089CR,CR,CEDAR GROVE MIDDLE,44,DEKALB,089,black,60412.986011,-84.289842,33.689163
4617343,0.66,848,089FJ,089FJ,FJ,FLAT SHOALS,44,DEKALB,089,black,49299.942139,-84.281159,33.701692
4617386,0.93,845,089FC,089FC,FC,FLAT SHOALS ELEM,44,DEKALB,089,black,40205.61093,-84.287864,33.709615
4617435,1,896,089MP,089MP,MP,MCNAIR ACADEMY,44,DEKALB,089,black,63298.961891,-84.303517,33.733243
4617526,1.13,837,089EA,089EA,EA,EAST LAKE (ATL),44,DEKALB,089,black,79382.015803,-84.302771,33.746718
4617646,1.05,884,089MD,089MD,MD,MCNAIR MIDDLE,44,DEKALB,089,black,60027.469493,-84.295232,33.728316
4631418,0.68,911,089OK,089OK,OK,OAKHURST (DEC),44,DEKALB,089,white,106164.804212,-84.305496,33.759202
4631496,0.43,935,089RN,089RN,RN,RENFROE MIDDLE (DEC),44,DEKALB,089,white,106721.992146,-84.296688,33.76234
4631548,0.53,918,089PG,089PG,PG,PONCE DE LEON (DEC),44,DEKALB,089,white,91336.453884,-84.305173,33.771421
4631608,0.68,827,089CV,089CV,CV,CLAIREMONT EAST (DEC,44,DEKALB,089,white,94575.066438,-84.304832,33.781406
4631668,0.63,967,089WF,089WF,WF,WINNONA PARK ELEM (D,44,DEKALB,089,white,107682.555416,-84.287465,33.762485
4631725,0.6,852,089GA,089GA,GA,GLENNWOOD (DEC),44,DEKALB,089,white,109095.808889,-84.289878,33.774946
4631808,0.64,815,089CI,089CI,CI,CLAIREMONT WEST (DEC,44,DEKALB,089,white,109860.295873,-84.289747,33.78356
4555864,1.39,1368,12112M,12112M,12M,12M,60,FULTON,121,black,32997.03982,-84.381151,33.654236
4555934,1.35,1365,12112J,12112J,12J,12J,60,FULTON,121,black,32930.000023,-84.390024,33.669247
4555987,1.6,1363,12112H,12112H,12H,12H,60,FULTON,121,black,32339.365854,-84.38726,33.682784
4556054,1.73,444,063FP2,063FP2,FP2,FOREST PARK 2,31,CLAYTON,063,black,36140.15784,-84.351018,33.636569
4556112,3.14,1371,12112T,12112T,12T,12T,60,FULTON,121,black,32949.469922,-84.36283,33.665718
4556176,1.51,474,063MO2,063MO2,MO2,MORROW 2,31,CLAYTON,063,black,47053.913676,-84.335286,33.582724
4556252,0.71,479,063MO7,063MO7,MO7,MORROW 7,31,CLAYTON,063,black,46943.001207,-84.312424,33.5778
4672335,0.82,853,089GB,089GB,GB,GLENHAVEN,44,DEKALB,089,black,51183.999986,-84.214533,33.750735
4672384,1.28,793,089AI,089AI,AI,AVONDALE HIGH,44,DEKALB,089,white,86539.373155,-84.277544,33.761473
4672469,1.13,790,089AE,089AE,AE,AVONDALE (AVO),44,DEKALB,089,white,74514.541065,-84.264422,33.769317
4672551,1.11,895,089MO,089MO,MO,MIDWAY ELEM,44,DEKALB,089,black,55244.816972,-84.257707,33.754387
4672625,0.63,794,089CU,089CU,CU,COVINGTON,44,DEKALB,089,black,45725.147213,-84.25239,33.777194
4672674,1.31,905,089NB,089NB,NB,NORTH DECATUR,44,DEKALB,089,,57972.105101,-84.27448,33.787647
4672746,1,885,089ME,089ME,ME,MCLENDON,44,DEKALB,089,,47316.000092,-84.268858,33.801872
4561396,2.81,467,063LC1,063LC1,LC1,LAKE CITY,31,CLAYTON,063,,50361.155733,-84.326793,33.604587
4561486,1.59,476,063MO4,063MO4,MO4,MORROW 4,31,CLAYTON,063,black,47832.77428,-84.307703,33.568255
4561560,0.47,481,063MO9,063MO9,MO9,MORROW 9,31,CLAYTON,063,black,44338.00018,-84.295622,33.564323
4561609,1.74,478,063MO6,063MO6,MO6,MORROW 6,31,CLAYTON,063,black,58798.229734,-84.282563,33.580495
4561684,2.08,475,063MO3,063MO3,MO3,MORROW 3,31,CLAYTON,063,,50130.656865,-84.310832,33.593845
4666668,0.81,913,089PA,089PA,PA,PEACHCREST ELEM,44,DEKALB,089,black,45137.997628,-84.24751,33.749312
4666735,1.36,898,089MR,089MR,MR,MATHIS-BOB MATHIS EL,44,DEKALB,089,black,59521.993967,-84.237642,33.690825
4666782,1.61,923,089RA,089RA,RA,RAINBOW ELEM,44,DEKALB,089,black,56147.297257,-84.233882,33.70657
4666851,0.62,870,089KC,089KC,KC,KELLEY CHAPEL ROAD,44,DEKALB,089,black,56502.000008,-84.222258,33.686477
4666889,0.88,807,089CA,089CA,CA,COLUMBIA DRIVE,44,DEKALB,089,black,49146.999995,-84.239845,33.731059
4666940,0.9,856,089AF,089AF,AF,AUSTIN DRIVE,44,DEKALB,089,black,42576.615266,-84.237524,33.746876
4666989,1.08,808,089CB,089CB,CB,CANBY LANE ELEM,44,DEKALB,089,black,44949.83488,-84.226678,33.718544
4667042,0.87,953,089SR,089SR,SR,SNAPFINGER ROAD N,44,DEKALB,089,black,44471.733345,-84.223283,33.730469
4667102,1.28,788,089GF,089GF,GF,GLENWOOD ROAD,44,DEKALB,089,black,46753.218724,-84.215508,33.739972
4567873,4.44,473,063MO1,063MO1,MO1,MORROW 1,31,CLAYTON,063,,40974.417344,-84.327146,33.630422
4567958,4.24,804,089BL,089BL,BL,BOULDERCREST ROAD,44,DEKALB,089,black,67348.999057,-84.327204,33.663052
4568027,7.63,442,063EW1,063EW1,EW1,ELLENWOOD,31,CLAYTON,063,black,56862.29453,-84.286998,33.621959
4568108,2.6,825,089CS,089CS,CS,CEDAR GROVE SOUTH,44,DEKALB,089,black,65998.398768,-84.293881,33.654045
4568167,2.59,810,089CD,089CD,CD,CEDAR GROVE ELEM,44,DEKALB,089,black,67577.954906,-84.290427,33.674468
4568220,0.94,1361,12112F,12112F,12F,12F,60,FULTON,121,black,38291.653525,-84.396314,33.69814
4578327,0.69,1262,12104V,12104V,04V,04V,60,FULTON,121,black,24285.843564,-84.398548,33.739158
4578393,0.54,1255,12104I,12104I,04I,04I,60,FULTON,121,black,53217.466991,-84.394054,33.750387
4578482,0.26,1210,12101F,12101F,01F,01F,60,FULTON,121,black,25282.000023,-84.391781,33.72881
4578530,0.47,1211,12101G,12101G,01G,01G,60,FULTON,121,black,44017.966404,-84.383671,33.729883
4578582,0.3,1208,12101D,12101D,01D,01D,60,FULTON,121,black,52036.534739,-84.387801,33.737852
4578632,0.2,1212,12101H,12101H,01H,01H,60,FULTON,121,black,24479.698458,-84.384611,33.745479
4578695,0.28,1268,12105B,12105B,05B,05B,60,FULTON,121,black,37228.509898,-84.378288,33.750851
4578756,1.34,1217,12101S,12101S,01S,01S,60,FULTON,121,black,36673.101647,-84.368871,33.689188
4578796,0.37,1207,12101C2,12101C2,01C2,01C2,60,FULTON,121,black,35120.000043,-84.37018,33.701981
4583119,0.98,1218,12101T,12101T,01T,01T,60,FULTON,121,,55133.209386,-84.364306,33.713725
4583173,0.7,1215,12101P,12101P,01P,01P,60,FULTON,121,black,39242.67267,-84.355319,33.693201
4583228,0.63,1216,12101R,12101R,01R,01R,60,FULTON,121,black,20891.663995,-84.358221,33.704079
4583279,0.89,1209,12101E,12101E,01E,01E,60,FULTON,121,white,90784.139784,-84.374861,33.735327
4583365,0.66,1204,12101A,12101A,01A,01A,60,FULTON,121,white,92952.962293,-84.365323,33.737601
4583439,0.52,1266,12105A1,12105A1,05A1,05A1,60,FULTON,121,black,39463.29675,-84.365233,33.748268
4583505,1.37,1205,12101B,12101B,01B,01B,60,FULTON,121,,80095.183909,-84.357124,33.726589
4622472,1.15,868,089KA,089KA,KA,KELLEY LAKE ELEM,44,DEKALB,089,black,41734.422484,-84.285241,33.719607
4622523,1.21,823,089CQ,089CQ,CQ,CANDLER,44,DEKALB,089,black,48441.992136,-84.27996,33.740323
4622583,0.84,820,089CN,089CN,CN,COAN MIDDLE (ATL),44,DEKALB,089,white,56069.857897,-84.340131,33.755913
4622648,0.95,839,089EE,089EE,EE,EPWORTH (ATL),44,DEKALB,089,white,64047.693268,-84.332575,33.765974
4622721,0.75,878,089LE,089LE,LE,LIN-MARY LIN ELEM (A,44,DEKALB,089,white,59997.699137,-84.341754,33.773407
4622800,1.04,795,089BB,089BB,BB,BOULEVARD (ATL),44,DEKALB,089,white,52449.389537,-84.320499,33.75494
4611685,4.23,892,089ML,089ML,ML,MEADOWVIEW ELEM,44,DEKALB,089,black,53920.768381,-84.328354,33.689158
4611767,1.33,854,089GC,089GC,GC,GRESHAM ROAD,44,DEKALB,089,black,55032.640223,-84.318506,33.712584
4611813,0.98,806,089BR,089BR,BR,BURGESS ELEM (ATL),44,DEKALB,089,white,56858.983108,-84.335662,33.731354
4611903,0.96,900,089MT,089MT,MT,METROPOLITAN (ATL),44,DEKALB,089,white,55994.556887,-84.338274,33.744526
4611984,0.9,921,089PN,089PN,PN,PINEY GROVE,44,DEKALB,089,black,49885.961855,-84.321618,33.733307
4612062,0.89,958,089TA,089TA,TA,TERRY MILL,44,DEKALB,089,black,49803.011142,-84.314873,33.730993
4601476,0.4,1226,12102G,12102G,02G,02G,60,FULTON,121,black,59375.027953,-84.365517,33.758668
4601560,0.49,1222,12102D,12102D,02D,02D,60,FULTON,121,black,51385.098194,-84.368689,33.766719
4601610,0.11,1225,12102F2,12102F2,02F2,02F2,60,FULTON,121,hispanic,27533,-84.370219,33.772225
4601645,0.27,1227,12102J,12102J,02J,02J,60,FULTON,121,hispanic,27533.000387,-84.373904,33.777532
4601688,0.13,1278,12106G,12106G,06G,06G,60,FULTON,121,hispanic,27533,-84.36785,33.776666
4601724,0.23,1274,12106B,12106B,06B,06B,60,FULTON,121,white,75487,-84.362328,33.778048
4601767,0.35,1223,12102E,12102E,02E,02E,60,FULTON,121,black,25350.631356,-84.355081,33.760105
4601824,0.49,1224,12102F1,12102F1,02F1,02F1,60,FULTON,121,white,42909.273193,-84.356061,33.769396
4601885,0.34,1277,12106F,12106F,06F,06F,60,FULTON,121,white,58946.758234,-84.353638,33.778007
4601934,0.28,1282,12106L1,12106L1,06L1,06L1,60,FULTON,121,white,87765.999235,-84.377565,33.795436
4778422,1.3,1487,121RW17,121RW17,RW17,RW17,60,FULTON,121,white,100437.99017,-84.321171,34.011535
4778464,1.15,1473,121RW04,121RW04,RW04,RW04,60,FULTON,121,white,100437.999959,-84.314805,34.000226
4778505,1.12,869,089KB,089KB,KB,KINGSLEY ELEM (DUN),44,DEKALB,089,white,131053.188751,-84.293009,33.951567
4778554,2.22,1536,121SS01,121SS01,SS01,SS01,60,FULTON,121,white,136488.870001,-84.293504,33.970527
4778664,1.64,1490,121RW20,121RW20,RW20,RW20,60,FULTON,121,white,141846.704718,-84.302976,33.994317
4778745,1.86,1491,121RW21A,121RW21A,RW21A,RW21A,60,FULTON,121,white,163434.327627,-84.282165,33.985302
4778812,1.32,1493,121RW22A,121RW22A,RW22A,RW22A,60,FULTON,121,white,96248.00876,-84.286786,34.005441
4778879,0.29,1476,121RW07A,121RW07A,RW07A,RW07A,60,FULTON,121,hispanic,45163.000008,-84.324233,34.027766
4805805,3.2,829,089DA,089DA,DA,DORAVILLE NORTH (DOR,44,DEKALB,089,,51380.957949,-84.27401,33.9128
4805902,1.76,910,089OB,089OB,OB,OAKCLIFF ELEM,44,DEKALB,089,hispanic,48825.966916,-84.260282,33.898434
4805984,0.91,908,089NF,089NF,NF,NORTH PEACHTREE (DUN,44,DEKALB,089,,68242.585818,-84.276045,33.933854
4806030,1.16,1694,13537,13537,37,PINCKNEYVILLE E,67,GWINNETT,135,,49915.381516,-84.259302,33.9425
4806087,0.92,838,089EC,089EC,EC,EMBRY HILLS,44,DEKALB,089,,72769.815642,-84.235428,33.885409
4806150,1.23,917,089PF,089PF,PF,PLEASANTDALE ELEM,44,DEKALB,089,,42765.322967,-84.234993,33.894367
4835460,1.12,1570,121SS25,121SS25,SS25,SS25,60,FULTON,121,white,240757.812902,-84.274736,33.96969
4835516,0.8,1730,13573,13573,73,PINCKNEYVILLE P,67,GWINNETT,135,white,89159.974219,-84.251739,33.964549
4835564,1.56,1783,135126,135126,126,PINCKNEYVILLE A1,67,GWINNETT,135,white,157289.26475,-84.24972,33.976078
4835631,0.19,1492,121RW21B,121RW21B,RW21B,RW21B,60,FULTON,121,white,215870.515805,-84.264739,33.980749
4835652,1.89,1448,121JC19,121JC19,JC19,JC19,60,FULTON,121,white,116523.586226,-84.262354,34.004263
4835716,2,1440,121JC13A,121JC13A,JC13A,JC13A,60,FULTON,121,white,215884.83114,-84.247062,34.005427
4835774,1.44,1679,13522,13522,22,PINCKNEYVILLE C,67,GWINNETT,135,white,112593.361519,-84.231966,33.965097
4835844,0.87,1782,135125,135125,125,PINCKNEYVILLE Z,67,GWINNETT,135,white,157519.000127,-84.238793,33.993406
4835886,1.27,1719,13562,13562,62,PINCKNEYVILLE L,67,GWINNETT,135,white,158449.136342,-84.23544,33.984981
4835947,0.3,1441,121JC13B,121JC13B,JC13B,JC13B,60,FULTON,121,white,215885,-84.231016,34.008754
4835980,1.64,1720,13563,13563,63,PINCKNEYVILLE M,67,GWINNETT,135,white,174588.43018,-84.21761,33.993946
4823170,1.59,1678,13521,13521,21,PINCKNEYVILLE B,67,GWINNETT,135,hispanic,48705.249138,-84.19785,33.894625
4823245,1.66,1708,13551,13551,51,PINCKNEYVILLE J,67,GWINNETT,135,hispanic,41192.319535,-84.207779,33.906958
4823305,0.88,1770,135113,135113,113,PINCKNEYVILLE V,67,GWINNETT,135,,58325.990945,-84.185983,33.888375
4823352,2.86,1771,135114,135114,114,PINCKNEYVILLE W,67,GWINNETT,135,,68796.791886,-84.210254,33.937335
4823455,1.43,1677,13520,13520,20,PINKCNEYVILLE A,67,GWINNETT,135,hispanic,48121.344172,-84.193206,33.93357
4823532,1.95,1744,13587,13587,87,PINCKNEYVILLE S,67,GWINNETT,135,,73037.872662,-84.183979,33.943882
4800437,0.98,840,089EF,089EF,EF,EVANSDALE ELEM,44,DEKALB,089,white,77401.939448,-84.243814,33.88018
4800523,1.24,888,089MH,089MH,MH,MIDVALE ELEM,44,DEKALB,089,white,99403.620703,-84.229115,33.862513
4800586,2.11,962,089TH,089TH,TH,TUCKER LIBRARY,44,DEKALB,089,white,86583.131889,-84.216258,33.854494
4800677,0.56,880,089LV,089LV,LV,LIVSEY ELEM,44,DEKALB,089,white,96227.677067,-84.224582,33.875863
4800733,0.83,830,089DB,089DB,DB,DORAVILLE SOUTH (DOR,44,DEKALB,089,,50535.028584,-84.27671,33.892536
4842527,1.25,1446,121JC18A,121JC18A,JC18A,JC18A,60,FULTON,121,white,98820.605387,-84.272023,34.013673
4842566,0.07,1447,121JC18B,121JC18B,JC18B,JC18B,60,FULTON,121,white,117149,-84.271535,34.02989
4842586,0.11,1445,121JC17,121JC17,JC17,JC17,60,FULTON,121,white,117142.980528,-84.266284,34.033245
4842615,1.02,1374,121AP01C,121AP01C,AP01C,AP01C,60,FULTON,121,white,111815.650764,-84.265376,34.040528
4842682,0.73,1444,121JC16,121JC16,JC16,JC16,60,FULTON,121,white,117148.995231,-84.260468,34.028738
4842734,2.51,1372,121AP01A,121AP01A,AP01A,AP01A,60,FULTON,121,white,116185.023555,-84.265349,34.056049
4842823,0.97,1394,121AP13,121AP13,AP13,AP13,60,FULTON,121,white,140031.290537,-84.253225,34.051989
4842858,0.43,1390,121AP12A,121AP12A,AP12A,AP12A,60,FULTON,121,,97284.000158,-84.2578,34.068591
4842896,1.07,1442,121JC14,121JC14,JC14,JC14,60,FULTON,121,white,215884.999136,-84.239965,34.025424
4842934,1.04,1395,121AP14,121AP14,AP14,AP14,60,FULTON,121,white,118228.333247,-84.244471,34.042087
4843023,0.36,1443,121JC15,121JC15,JC15,JC15,60,FULTON,121,white,127036.418003,-84.241201,34.03859
4843058,0.99,1437,121JC10,121JC10,JC10,JC10,60,FULTON,121,white,111750.530237,-84.225303,34.052775
4743709,1.5,791,089AG,089AG,AG,ASHFORD DUNWOODY RD,44,DEKALB,089,white,138754.283642,-84.334289,33.886062
4743771,1.09,792,089AH,089AH,AH,ASHFORD PARKSIDE (BH,44,DEKALB,089,white,94373.329923,-84.333885,33.897336
4743841,1.46,901,089MU,089MU,MU,MONTGOMERY  (BHAVN),44,DEKALB,089,white,59718.113741,-84.333864,33.912354
4743895,0.95,873,089KG,089KG,KG,KITTREDGE ELEM (BHAV,44,DEKALB,089,white,64576.134107,-84.319461,33.906658
4743959,1.54,855,089GD,089GD,GD,GEORGETOWN SQ (DUN),44,DEKALB,089,white,93518.256534,-84.33076,33.925049
4744017,0.88,833,089DF,089DF,DF,DUNWOODY (DUN),44,DEKALB,089,,103704.870622,-84.338665,33.93393
4744072,1.03,899,089MS,089MS,MS,MOUNT VERNON WEST (D,44,DEKALB,089,white,135705.256782,-84.324463,33.942471
4714689,0.77,1293,12107F,12107F,07F,07F,60,FULTON,121,white,120758.606402,-84.372674,33.833348
4714751,0.88,1291,12107D,12107D,07D,07D,60,FULTON,121,white,131764.348369,-84.371626,33.843678
4714827,0.23,1297,12107N,12107N,07N,07N,60,FULTON,121,,52523.000328,-84.360961,33.827791
4714872,0.47,1296,12107M,12107M,07M,07M,60,FULTON,121,,77244.331782,-84.355458,33.840843
4714932,0.54,1292,12107E,12107E,07E,07E,60,FULTON,121,white,126115.024592,-84.352512,33.834789
4714981,1.62,1288,12107A,12107A,07A,07A,60,FULTON,121,white,157276.007275,-84.372887,33.859661
4715062,0.65,1290,12107C,12107C,07C,07C,60,FULTON,121,white,176043.722072,-84.355929,33.85447
4715111,1.73,1289,12107B,12107B,07B,07B,60,FULTON,121,white,199294.36658,-84.359473,33.870572
4884809,0.96,904,089MZ,089MZ,MZ,MILLER GROVE HIGH,44,DEKALB,089,black,39873.768055,-84.137552,33.710534
4907197,7.93,933,089RL,089RL,RL,ROCK CHAPEL ROAD,44,DEKALB,089,black,55589.406838,-84.072671,33.73293
4907383,5.04,927,089RF,089RF,RF,ROCK CHAPEL ELEM,44,DEKALB,089,black,69754.00005,-84.079439,33.754844
4907423,1.97,930,089RI,089RI,RI,ROCKBRIDGE ROAD,44,DEKALB,089,black,76356.966336,-84.078159,33.777473
4907477,5.22,1779,135122,135122,122,ROCKBRIDGE G,67,GWINNETT,135,black,66881.53564,-84.037607,33.773784
5010476,1.01,1686,13529,13529,29,CATES B,67,GWINNETT,135,white,105833.146071,-84.068775,33.892026
5010538,1.34,1736,13579,13579,79,CATES K,67,GWINNETT,135,white,105832.992696,-84.053448,33.905025
5010590,2.37,1796,135139,135139,139,MARTINS K,67,GWINNETT,135,,60154.259774,-84.063249,33.916053
5010640,2.53,1772,135115,135115,115,MARTINS H,67,GWINNETT,135,,62549.637978,-84.065501,33.933957
5010700,1.67,1725,13568,13568,68,CATES I,67,GWINNETT,135,white,104667.072613,-84.045991,33.885003
5010776,1.73,1750,13593,13593,93,CATES M,67,GWINNETT,135,white,115555.99355,-84.031347,33.900597
5010842,0.89,1784,135127,135127,127,LAWRENCEVILLE J,67,GWINNETT,135,,60407.010211,-84.03956,33.918613
5010881,1.47,1675,13518,13518,18,MARTINS B,67,GWINNETT,135,,59237.729758,-84.048703,33.945623
5002283,2.2,1726,13569,13569,69,CATES J,67,GWINNETT,135,white,103561.424641,-84.081568,33.852482
5002342,2.06,1693,13536,13536,36,CATES E,67,GWINNETT,135,white,101285.282677,-84.069481,33.861392
5002405,0.88,1764,135107,135107,107,CATES O,67,GWINNETT,135,white,105700.685053,-84.074946,33.881339
5002457,2.75,1692,13535,13535,35,CATES D,67,GWINNETT,135,white,95189.706419,-84.052127,33.862419
5002539,2.01,1701,13544,13544,44,ROCKBRIDGE B,67,GWINNETT,135,black,69315.154426,-84.044193,33.835099
5002592,2.41,1710,13553,13553,53,CATES H,67,GWINNETT,135,black,55325.417054,-84.025306,33.84276
5002671,1.2,1703,13546,13546,46,CATES F,67,GWINNETT,135,white,112113.957655,-84.027764,33.862885
5002721,2.09,1704,13547,13547,47,CATES G,67,GWINNETT,135,white,112113.999945,-84.027018,33.880431
5060326,2.01,1800,135143,135143,143,LAWRENCEVILLE L,67,GWINNETT,135,,79124.982886,-84.010162,33.9153
5060402,1.82,1718,13561,13561,61,LAWRENCEVILLE E,67,GWINNETT,135,,53880.426881,-84.010547,33.945939
5060464,1.21,1810,135153,135153,153,LAWRENCEVILLE N,67,GWINNETT,135,,65770.329327,-84.007381,33.933924
5060536,2.59,1673,13516,13516,16,LAWRENCEVILLE B,67,GWINNETT,135,,84147.260905,-83.987772,33.916718
5060594,2.33,1735,13578,13578,78,BAYCREEK K,67,GWINNETT,135,white,80066.639388,-83.971527,33.901098
5060650,2.73,1672,13515,13515,15,LAWRENCEVILLE A,67,GWINNETT,135,,54894.273712,-83.981726,33.940228
5041393,2.37,1767,135110,135110,110,MARTINS G,67,GWINNETT,135,,62952.278405,-84.025771,33.953661
5041451,0.84,1781,135124,135124,124,GOODWINS G,67,GWINNETT,135,,70959.328634,-84.028009,33.974058
5041507,0.83,1806,135149,135149,149,GOODWINS I,67,GWINNETT,135,white,93855.999982,-84.048988,33.980741
5041556,1.51,1663,1356,1356,6,GOODWINS A,67,GWINNETT,135,white,82916.735171,-84.037325,33.986155
5041625,1.18,1785,135128,135128,128,GOODWINS H,67,GWINNETT,135,white,72928.351167,-84.041445,34.013866
5041693,1.94,1740,13583,13583,83,GOODWINS D,67,GWINNETT,135,white,83704.714018,-84.023554,33.99821
5041762,5.7,1763,135106,135106,106,SUWANEE C,67,GWINNETT,135,,104351.906772,-84.07353,34.02765
5184155,2.74,1762,135105,135105,105,SUGAR HILL F,67,GWINNETT,135,white,111801.874104,-84.056475,34.094975
