county,dem_votes,precinct,rep_votes,total
GWINNETT,985,145 Baycreek G,1391,2376
GWINNETT,904,146 Baycreek H,2258,3162
GWINNETT,1418,147 Baycreek I,1391,2809
GWINNETT,364,148 Berkshire Q,671,1035
GWINNETT,537,149 Goodwins I,1056,1593
GWINNETT,775,150 Duluth K,231,1006
GWINNETT,306,151 Harbins C,1027,1333
GWINNETT,848,152 Rockycreek C,1744,2592
GWINNETT,564,153 Lawrenceville N,654,1218
GWINNETT,433,154 Pucketts D,1360,1793
GWINNETT,724,155 Suwanee G,1246,1970
GWINNETT,1287,156 Baycreek J,1137,2424
HABERSHAM,399,Clarkesville,1842,2241
HABERSHAM,321,Cornelia,641,962
HABERSHAM,178,Demorest,888,1066
HABERSHAM,264,Center Hill,1764,2028
HABERSHAM,188,Mud Creek,1018,1206
HABERSHAM,112,Glade Creek,767,879
HABERSHAM,110,Deep Creek,668,778
HABERSHAM,120,Fork,908,1028
HABERSHAM,104,Baldwin,465,569
HABERSHAM,138,View,1019,1157
HABERSHAM,53,Falling Water,456,509
HABERSHAM,50,Batesville,284,334
HABERSHAM,146,Fair Play,910,1056
HABERSHAM,118,Cool Springs,536,654
HALL,488,01-Wilson,1700,2188
HALL,253,02-Chicopee,417,670
HALL,349,03-Oakwood I,755,1104
HALL,140,04-Oakwood II,762,902
HALL,295,05-Oakwood III,1151,1446
HALL,395,06-Flowery Branch I,1806,2201
HALL,394,07-Flowery Branch II,1356,1750
HALL,482,08-Roberts,2179,2661
HALL,577,09-Morgan I,2669,3246
HALL,370,10-Morgan II,805,1175
HALL,169,11-Morgan III,1216,1385
HALL,624,12-Candler,2128,2752
HALL,883,13-Tadmore,1141,2024
HALL,94,14-Glade,635,729
HALL,242,15-Lula,1404,1646
HALL,155,16-Clermont,1697,1852
HALL,155,17-Quillians,1389,1544
HALL,271,18-Bark Camp,1335,1606
HALL,231,19-Murrayville,1234,1465
HALL,251,20-Chestatee,1683,1934
HALL,287,21-Fork,1698,1985
HALL,366,22-Whelchel,2146,2512
HALL,399,23-West Whelchel,2301,2700
HALL,312,24-Gainesville I,868,1180
HALL,1262,25-Gainesville II,47,1309
HALL,696,26-Gainesville III,914,1610
HALL,441,27-Gainesville IV,898,1339
HALL,261,28-Gainesville V,525,786
HALL,213,29-Riverbend,489,702
HALL,236,30-New Holland,746,982
HALL,77,31-Gillsville,548,625
HALL,228,32-Big Hickory,2038,2266
HALL,639,33-Friendship I,3354,3993
HALL,342,34-Friendship II,1742,2084
HALL,422,35-Friendship III,1705,2127
HANCOCK,819,Sparta,67,886
HANCOCK,467,Devereux 1A,22,489
HANCOCK,588,Devereux 1B,319,907
HANCOCK,503,Linton A,201,704
HANCOCK,274,Linton B,91,365
HANCOCK,308,Mayfield 3A,36,344
HANCOCK,349,Mayfield 3B,33,382
HARALSON,611,BREMEN,2625,3236
HARALSON,203,BUCHANAN,1050,1253
HARALSON,84,BUNCOMBE,424,508
HARALSON,125,CORINTH,687,812
HARALSON,56,TWENTIETH,341,397
HARALSON,24,FELTON,137,161
HARALSON,46,LITTLE CREEK,326,372
HARALSON,14,MT VIEW,163,177
HARALSON,179,SEVENTH,714,893
HARALSON,33,BEREA-STEADMAN,282,315
HARALSON,321,TALLAPOOSA,1248,1569
HARALSON,93,WACO,449,542
HARRIS,410,CATAULA,1381,1791
HARRIS,652,ELLERSLIE,1858,2510
HARRIS,392,GOODMAN,560,952
HARRIS,553,HAMILTON,906,1459
HARRIS,331,LOWER 19TH,1256,1587
HARRIS,308,MULBERRY GROVE,1539,1847
HARRIS,133,PINE MOUNTAIN VALLEY,566,699
HARRIS,176,SKINNER,379,555
HARRIS,159,UPPER 19TH,792,951
HARRIS,184,VALLEY PLAINS,308,492
HARRIS,618,WAVERLY HALL,949,1567
HARRIS,229,WHITESVILLE,703,932
HART,1300,Hartwell,2303,3603
HART,245,Goldmine,760,1005
HART,379,Cokesbury,354,733
HART,363,Reed Creek,1283,1646
HART,164,Bowersville,586,750
HART,145,Shoal Creek,685,830
HART,274,Bio,546,820
HEARD,108,CENTRALHATCHEE,354,462
HEARD,46,COOKSVILLE - CORINTH,241,287
HEARD,108,ENON GROVE,435,543
HEARD,42,EPHESUS,313,355
HEARD,358,FRANKLIN,678,1036
HEARD,32,GLENLOCH,197,229
HEARD,62,ROOSTERVILLE,393,455
HEARD,133,SOUTHWEST,350,483
HEARD,59,WALNUT HILL,199,258
HENRY,1645,LOCUST GROVE,1380,3025
HENRY,282,TUSSAHAW,1758,2040
HENRY,432,SANDY RIDGE,2068,2500
HENRY,2674,WESTSIDE,659,3333
HENRY,2046,LOWES,2051,4097
HENRY,1194,SOUTH HAMPTON,1577,2771
HENRY,1863,NORTH HAMPTON,1816,3679
HENRY,1219,MT. CARMEL,734,1953
HENRY,2623,RED OAK,577,3200
HENRY,1874,WESLEY LAKES,1024,2898
HENRY,564,MCDONOUGH,454,1018
HENRY,425,MCMULLEN,1597,2022
HENRY,304,EAST LAKE,1674,1978
HENRY,1558,HICKORY FLAT,1306,2864
HENRY,837,STOCKBRIDGE EAST,346,1183
HENRY,1909,STOCKBRIDGE WEST,418,2327
HENRY,975,STAGECOACH,1011,1986
HENRY,791,COTTON INDIAN,1347,2138
HENRY,946,PLEASANT GROVE,1638,2584
HENRY,1163,AUSTIN ROAD,899,2062
HENRY,760,SWAN LAKE,1397,2157
HENRY,2103,SHAKERAG,343,2446
HENRY,2270,ELLENWOOD,505,2775
HENRY,533,UNITY GROVE,1960,2493
HENRY,1306,SHILOH,804,2110
HENRY,1414,PATES CREEK,1716,3130
HENRY,837,OAKLAND,1440,2277
HENRY,781,LAKE DOW,2141,2922
HENRY,1426,FLIPPEN,1149,2575
HENRY,1590,STOCKBRIDGE CENTRAL,842,2432
HENRY,620,KELLEYTOWN,1622,2242
HENRY,1300,LIGHTHOUSE,1054,2354
HENRY,548,DUTCHTOWN,1141,1689
HENRY,434,MT. BETHEL,1378,1812
HENRY,597,GROVE PARK,1176,1773
HENRY,563,LAKE HAVEN,1610,2173
HENRY,1084,MCDONOUGH CENTRAL,1175,2259
HENRY,271,TIMBERRIDGE,987,1258
HOUSTON,445,ANNX,808,1253
HOUSTON,893,BMS,2662,3555
HOUSTON,628,BON,1789,2417
HOUSTON,882,CENT,1870,2752
HOUSTON,1731,ELBC,377,2108
HOUSTON,1905,FMMS,3038,4943
HOUSTON,304,HAFS,766,1070
HOUSTON,494,HCHS,1140,1634
HOUSTON,1509,HCTC,2037,3546
HOUSTON,332,HEFS,413,745
HOUSTON,284,KATH,711,995
HOUSTON,768,MALL,1053,1821
HOUSTON,1410,MCMS,2968,4378
HOUSTON,524,MILL,882,1406
HOUSTON,732,NSES,1116,1848
HOUSTON,1364,NSMS,906,2270
HOUSTON,698,NSSH,513,1211
HOUSTON,401,QRUN,1334,1735
HOUSTON,1606,RECR,687,2293
HOUSTON,2522,ROZR,4660,7182
HOUSTON,1749,TMS,1688,3437
HOUSTON,789,TWPK,1144,1933
HOUSTON,732,VHS,2100,2832
IRWIN,35,Irwinville,465,500
IRWIN,23,Minnie,189,212
IRWIN,37,Roberts,215,252
IRWIN,859,Ocilla,902,1761
IRWIN,46,Osierfield,119,165
IRWIN,67,Mystic,301,368
IRWIN,22,Fletcher,228,250
IRWIN,52,Holt,119,171
JACKSON,566,North Jefferson,3079,3645
JACKSON,359,North Minish,956,1315
JACKSON,600,South Jefferson,1622,2222
JACKSON,448,South Minish,1495,1943
JACKSON,279,Redstone,757,1036
JACKSON,424,Randolph,3048,3472
JACKSON,192,Newtown,1155,1347
JACKSON,198,Harrisburg,969,1167
JACKSON,57,Cunningham,419,476
JACKSON,131,Miller,987,1118
JACKSON,76,Wilson,433,509
JACKSON,120,Hoschton,726,846
JACKSON,82,Talmo,578,660
JACKSON,143,Center,399,542
JACKSON,243,Attica,621,864
JACKSON,320,Porter,1891,2211
JASPER,47,SMITH/JORDAN/LAZENBY,219,266
JASPER,145,WYATT,550,695
JASPER,92,HILLSBORO,187,279
JASPER,1145,MONTICELLO,1248,2393
JASPER,216,MARTIN & BURNEY,1322,1538
JASPER,72,THOMPSON & BARNES,418,490
JASPER,128,SHADY DALE,192,320
JEFF DAVIS,512,Hazlehurst,326,838
JEFF DAVIS,65,Altamaha 1,398,463
JEFF DAVIS,58,Altamaha 2,810,868
JEFF DAVIS,132,Blackburn 1,318,450
JEFF DAVIS,46,Blackburn 2,395,441
JEFF DAVIS,143,Whitehead 1,460,603
JEFF DAVIS,55,Whitehead 2,387,442
JEFF DAVIS,178,Ocmulgee 1,681,859
JEFF DAVIS,86,Ocmulgee 2,221,307
JEFFERSON,132,Stapleton Crossroads,141,273
JEFFERSON,155,Matthews,254,409
JEFFERSON,989,Wrens,737,1726
JEFFERSON,1600,Louisville,951,2551
JEFFERSON,973,Wadley,336,1309
JEFFERSON,219,Bartow,151,370
JEFFERSON,137,Stapleton,240,377
JEFFERSON,56,Avera,189,245
JENKINS,467,Jenkins Co Prim/Elem,216,683
JENKINS,428,Court House,293,721
JENKINS,204,Perkins,439,643
JENKINS,135,Senior Citizens Bld,549,684
JENKINS,254,Four Points,390,644
JOHNSON,996,Wrightsville,1137,2133
JOHNSON,78,Smith,405,483
JOHNSON,168,Bray,368,536
JOHNSON,63,Kite,530,593
JONES,419,GRAY,1202,1621
JONES,1194,HAWKINS,668,1862
JONES,438,ETHRIDGE,668,1106
JONES,346,CLINTON,1088,1434
JONES,513,ROBERTS,921,1434
JONES,183,DAVIDSON,676,859
JONES,472,POPE,659,1131
JONES,212,BARRON,382,594
JONES,55,WHITE,196,251
JONES,32,SANDERS,86,118
JONES,410,FINNEY,1198,1608
LAMAR,1073,BARNESVILLE FBC,367,1440
LAMAR,168,CHAPPELL MILL V. FD,665,833
LAMAR,356,SENIOR CITZEN BLDG,554,910
LAMAR,70,REDBONE,334,404
LAMAR,461,L C S C,1267,1728
LAMAR,474,MILNER,1712,2186
LANIER,862,Lakeland,1078,1940
LANIER,79,Sirmans,216,295
LANIER,75,Stockton,308,383
LANIER,98,Westside,218,316
LAURENS,756,Family Life Center,1901,2657
LAURENS,2665,Calhoun Park,789,3454
LAURENS,568,Fire Dept Sta #5,1739,2307
LAURENS,153,Bailey,642,795
LAURENS,331,Buckeye,290,621
LAURENS,68,Burch,180,248
LAURENS,335,Burgamy,282,617
LAURENS,77,Cadwell,408,485
LAURENS,238,Brewton,677,915
LAURENS,164,Dudley,593,757
LAURENS,168,Hampton Mill,885,1053
LAURENS,139,Harvard,95,234
LAURENS,35,Minter,489,524
LAURENS,355,Rural Fire Sta #17,876,1231
LAURENS,91,Reedy Springs,447,538
LAURENS,913,Smith,915,1828
LAURENS,457,West Laurens,742,1199
LEE,200,Chokee,149,349
LEE,597,Redbone,2386,2983
LEE,336,Smithville,326,662
LEE,47,CJC,393,440
LEE,495,Leesburg,1385,1880
LEE,76,Friendship Bapt,479,555
LEE,594,First Baptist,2011,2605
LEE,84,SDA Church,667,751
LEE,318,Sovereign Grace,1211,1529
LEE,449,Century Fire Station,1307,1756
LIBERTY,631,Riceboro,112,743
LIBERTY,1550,Lyman Hall School,374,1924
LIBERTY,1102,Lewis Frasier School,703,1805
LIBERTY,853,Memorial Dr. East,169,1022
LIBERTY,250,Button Gwinnett,124,374
LIBERTY,889,Town of Allenhurst,243,1132
LIBERTY,594,Hinesville,536,1130
LIBERTY,1296,Dorchester,814,2110
LIBERTY,1164,Walthourville,291,1455
LIBERTY,247,Fleming West,76,323
LIBERTY,407,Fleming East,1166,1573
LIBERTY,490,Gum Branch,616,1106
LIBERTY,984,Hinesville Lodge 271,341,1325
LINCOLN,145,Midway,202,347
LINCOLN,409,Lincoln Club House,199,608
LINCOLN,279,Lincoln Center,846,1125
LINCOLN,149,Faith Temple of Linc,198,347
LINCOLN,357,Tabernacle,333,690
LINCOLN,81,Bethany Church,362,443
LINCOLN,166,Martins Crossroad,667,833
LONG,303,Beards Creek,385,688
LONG,322,Rye Patch/Oak Dale,688,1010
LONG,324,South Ludowici,230,554
LONG,235,North Ludowici,513,748
LONG,258,Tibet,490,748
LOWNDES,833,Hahira Historical So,3546,4379
LOWNDES,1903,Old Pine Grove Elem,2769,4672
LOWNDES,1251,Trinity Presbyterian Chur,4143,5394
LOWNDES,4033,Northside Bapt Gym,1572,5605
LOWNDES,2652,Jaycee Park Act Bldg,1060,3712
LOWNDES,174,Naylor City Hall,318,492
LOWNDES,710,Wood Valley Comm Ctr,1612,2322
LOWNDES,2131,Rainwater Conf Ctr,825,2956
LOWNDES,752,New Clyatt Fire Station,1573,2325
LOWNDES,2171,Mildred Hunter Comm,383,2554
LOWNDES,436,Dasher City Hall,1953,2389
LOWNDES,424,South Lowndes Rec,1573,1997
LUMPKIN,347,Dahlonega,1050,1397
LUMPKIN,252,East,1055,1307
LUMPKIN,202,North East,929,1131
LUMPKIN,319,North,1257,1576
LUMPKIN,259,South East,1270,1529
LUMPKIN,302,South West,1446,1748
LUMPKIN,374,West,1640,2014
MACON,488,Ideal,458,946
MACON,564,Oglethorpe,293,857
MACON,641,Marshallville,295,936
MACON,740,Montezuma 4,344,1084
MACON,778,Montezuma 5,155,933
MADISON,425,COLBERT,1275,1700
MADISON,59,COLLINS,300,359
MADISON,253,COMER,543,796
MADISON,304,DANIELSVILLE,1358,1662
MADISON,125,FORK,196,321
MADISON,40,HARRISON,291,331
MADISON,618,HULL,1400,2018
MADISON,144,ILA,721,865
MADISON,146,MILL,786,932
MADISON,23,PAOLI,127,150
MADISON,242,PITTMAN,957,1199
MADISON,115,POCA,489,604
MARION,110,Draneville,144,254
MARION,101,Pineknot,437,538
MARION,66,Doyle,112,178
MARION,914,Buena Vista,329,1243
MARION,62,Tazewell,177,239
MARION,35,Brantley,235,270
MARION,124,Ft. Perry,299,423
MCDUFFIE,629,Queen of Angels,125,754
MCDUFFIE,116,Airport,883,999
MCDUFFIE,216,Fort Creek,156,372
MCDUFFIE,341,Dearing Gym,1190,1531
MCDUFFIE,795,Vanderhorst,480,1275
MCDUFFIE,486,Salem Road,1135,1621
MCDUFFIE,971,Thomson Depot,176,1147
MCDUFFIE,150,Marshall Church,717,867
MCDUFFIE,120,Shrine,212,332
MCDUFFIE,220,Whiteoak,401,621
MCINTOSH,40,Sapelo Island,10,50
MCINTOSH,155,Townsend,244,399
MCINTOSH,935,Crescent,383,1318
MCINTOSH,792,Darien,910,1702
MCINTOSH,436,South Newport,991,1427
MCINTOSH,506,North Darien,871,1377
MERIWETHER,51,CHALYBEATE,244,295
MERIWETHER,325,MANCHESTER GILL I,673,998
MERIWETHER,579,MANCHESTER GILL II,115,694
MERIWETHER,101,ODESSADALE,94,195
MERIWETHER,684,GREENVILLE,493,1177
MERIWETHER,378,LONE OAK,298,676
MERIWETHER,687,LUTHERSVILLE,779,1466
MERIWETHER,381,ALVATON,479,860
MERIWETHER,86,GAY,160,246
MERIWETHER,493,WOODBURY,389,882
MERIWETHER,282,WARM SPRINGS,485,767
MERIWETHER,190,DURAND,247,437
MERIWETHER,71,RALEIGH,265,336
MERIWETHER,23,COVE,135,158
MILLER,852,Colquitt-Miller,1905,2757
MITCHELL,360,Baconton,319,679
MITCHELL,100,Branchville,322,422
MITCHELL,1100,Camilla North,193,1293
MITCHELL,1117,Camilla South,1098,2215
MITCHELL,26,Cotton,246,272
MITCHELL,52,Hopeful,187,239
MITCHELL,9,Hinsonton,97,106
MITCHELL,179,Lester,530,709
MITCHELL,19,Pebble City,108,127
MITCHELL,1061,Pelham,882,1943
MITCHELL,58,Sale City,173,231
MONROE,318,BENTONS,1287,1605
MONROE,81,BRANTLEYS,513,594
MONROE,243,BURGAYS,1312,1555
MONROE,141,CABANISS,279,420
MONROE,108,COX,350,458
MONROE,106,CULLODEN,165,271
MONROE,130,DILLARDS,455,585
MONROE,213,EVERS,865,1078
MONROE,1680,FORSYTH,957,2637
MONROE,166,HIGH FALLS,661,827
MONROE,229,KELSEYS,214,443
MONROE,146,MIDDLEBROOKS,668,814
MONROE,165,PROCTORS,414,579
MONROE,59,RUSSELLVILLE,221,280
MONTGOMERY,107,Ailey,232,339
MONTGOMERY,47,Alston,274,321
MONTGOMERY,174,Higgston,667,841
MONTGOMERY,31,Kibbee,295,326
MONTGOMERY,542,Mount Vernon,567,1109
MONTGOMERY,26,Tarrytown,203,229
MONTGOMERY,208,Uvalda,424,632
MORGAN,742,MADISON EAST,631,1373
MORGAN,240,BUCKHEAD,867,1107
MORGAN,185,BETH/SPRINGFIELD,733,918
MORGAN,337,MADISON SOUTH,645,982
MORGAN,53,CLACKS CHAPEL,304,357
MORGAN,112,WEST MORGAN,587,699
MORGAN,292,RUTLEDGE,818,1110
MORGAN,252,BOSTWICK,828,1080
MORGAN,108,APALACHEE,261,369
MORGAN,372,MADISON WEST,123,495
MORGAN,60,WEST ROAD,389,449
MURRAY,291,MCDONALD,845,1136
MURRAY,317,SHUCK PEN,1021,1338
MURRAY,309,SOUTHWEST,1033,1342
MURRAY,435,SPRING PLACE,1382,1817
MURRAY,733,TOWN,2478,3211
MURRAY,255,CARTERS-DOOLITTLE,807,1062
MURRAY,202,NORTH,877,1079
MUSCOGEE,2314,WYNNTON,755,3069
MUSCOGEE,2502,CARVER/MACK,67,2569
MUSCOGEE,3274,ST JOHN/BELVEDERE,182,3456
MUSCOGEE,503,BRITT DAVID BAPT CH,941,1444
MUSCOGEE,649,ST PETER U. M. C.,1398,2047
MUSCOGEE,934,CORNERSTONE CHURCH,1976,2910
MUSCOGEE,431,NORTHSIDE BAPTIST,765,1196
MUSCOGEE,864,ST. MARK/HEIFERHORN,2458,3322
MUSCOGEE,481,WYNNBROOK,2031,2512
MUSCOGEE,2897,CUSSETA RD,107,3004
MUSCOGEE,2349,MUSCOGEE/SPENCER,212,2561
MUSCOGEE,1597,EDDY/KEY,374,1971
MUSCOGEE,3207,MT. PILGRIM,115,3322
MUSCOGEE,2644,FAITH TABERNACLE,198,2842
MUSCOGEE,3078,FORT/WADDELL,625,3703
MUSCOGEE,3440,ROTHSCHILD,433,3873
MUSCOGEE,1073,EDGEWOOD BAPTIST,648,1721
MUSCOGEE,1309,GENTIAN/REESE @LDS,1755,3064
MUSCOGEE,1001,MOON/MORNINGSIDE,2106,3107
MUSCOGEE,1620,ST. ANDREWS/MIDLAND,2599,4219
MUSCOGEE,1503,PSALMOND/MATHEWS,2406,3909
MUSCOGEE,733,BLACKMON,1018,1751
MUSCOGEE,728,FIRST AFRICAN,161,889
MUSCOGEE,906,GALLOPS/HANNAN,342,1248
MUSCOGEE,528,FOX RECREATIONAL CTR,263,791
MUSCOGEE,880,EPWORTH,1343,2223
MUSCOGEE,1128,ST PAUL U.M.C.,2232,3360
NEWTON,654,City Pond,266,920
NEWTON,1900,Town,473,2373
NEWTON,1685,Almon,723,2408
NEWTON,1004,Alcovy,1436,2440
NEWTON,761,Covington Mills,779,1540
NEWTON,534,Brewers,1423,1957
NEWTON,384,Brick Store,1293,1677
NEWTON,647,Cedar Shoals,692,1339
NEWTON,1763,Livingston,749,2512
NEWTON,1541,Downs,1987,3528
NEWTON,687,Gum Creek,2018,2705
NEWTON,2137,Beaverdam,643,2780
NEWTON,308,Leguinn,972,1280
NEWTON,148,Mansfield,835,983
NEWTON,98,Newborn,417,515
NEWTON,457,Oxford,997,1454
NEWTON,827,Rocky Plains,1055,1882
NEWTON,1311,Buck Creek,1458,2769
NEWTON,1654,Stansells,841,2495
NEWTON,1070,Fairview,241,1311
NEWTON,2048,Crowell,357,2405
NEWTON,233,Hub,1327,1560
OCONEE,448,Annex,1090,1538
OCONEE,288,Colham Ferry,810,1098
OCONEE,178,Antioch,675,853
OCONEE,111,Farmington,300,411
OCONEE,246,Bishop,744,990
OCONEE,241,High Shoals,934,1175
OCONEE,105,North Oconee,505,610
OCONEE,224,Dark Corner,1225,1449
OCONEE,321,Bogart,1019,1340
OCONEE,606,Malcom Bridge,1771,2377
OCONEE,519,Athens Academy,1250,1769
OCONEE,720,Civic Center,1997,2717
OCONEE,414,City Hall,778,1192
OGLETHORPE,332,Beaverdam,943,1275
OGLETHORPE,420,Crawford,762,1182
OGLETHORPE,129,Falling Creek,279,408
OGLETHORPE,103,Grove Creek,209,312
OGLETHORPE,107,Glade,124,231
OGLETHORPE,118,Goosepond,234,352
OGLETHORPE,381,Lexington,823,1204
OGLETHORPE,108,Pleasant Hill,427,535
OGLETHORPE,136,Wolfskin,325,461
OGLETHORPE,80,Woodstock,125,205
PAULDING,948,SAMMY MCCLURE MID SC,4874,5822
PAULDING,316,NORTHSIDE ELEM SCH,1172,1488
PAULDING,721,MOSES MIDDLE SCHOOL,2241,2962
PAULDING,1266,RUSSOM ELEM SCH,4192,5458
PAULDING,1222,MT TABOR PARK,3950,5172
PAULDING,1283,WATSON GOVT COMPLEX,2164,3447
PAULDING,1617,HOPE CHURCH,2320,3937
PAULDING,1027,SARA RAGSDALE ELM SC,3122,4149
PAULDING,879,PAULDING CO HIGH SC,2067,2946
PAULDING,1426,HIRAM HIGH SCHOOL,2089,3515
PAULDING,2222,TAYLOR FARM PARK,3482,5704
PAULDING,1447,AUSTIN MIDDLE SCHOOL,3578,5025
PAULDING,1060,NEBO ELEMENTARY SCH,3430,4490
PAULDING,391,CARL SCOGGINS MID SC,2165,2556
PEACH,488,BYRON #1,1155,1643
PEACH,822,BYRON #2,1770,2592
PEACH,75,CLAUDE,418,493
PEACH,1071,FORT VALLEY #1,715,1786
PEACH,1195,FORT VALLEY #2,457,1652
PEACH,2302,FORT VALLEY #3,163,2465
PEACH,195,POWERSVILLE,609,804
PICKENS,284,YELLOW CREEK,1643,1927
PICKENS,297,SHARPTOP,1384,1681
PICKENS,175,APPALACHIAN,883,1058
PICKENS,215,REFUGE,1100,1315
PICKENS,154,HILL,800,954
PICKENS,45,HINTON,378,423
PICKENS,72,JERUSALEM,506,578
PICKENS,51,LUDVILLE,269,320
PICKENS,126,NELSON,694,820
PICKENS,99,TALKING ROCK,842,941
PICKENS,249,JASPER,934,1183
PICKENS,208,TOWNSEND,1114,1322
PIERCE,491,Hacklebarney/Cason,1303,1794
PIERCE,226,Blackshear,1429,1655
PIERCE,106,St Johns/Blackshear,814,920
PIERCE,74,Otter Creek,677,751
PIERCE,144,Patterson,565,709
PIERCE,26,Mershon,242,268
PIERCE,47,Alabaha,445,492
PIERCE,10,Sunset/Sweat,192,202
PIKE,220,Concord,642,862
PIKE,105,Hollonville,914,1019
PIKE,131,Meansville,680,811
PIKE,180,Molena,650,830
PIKE,174,Second District,1413,1587
PIKE,100,Lifsey Springs,593,693
PIKE,100,Williamson,849,949
PIKE,346,Zebulon,927,1273
POLK,320,ARAGON,1297,1617
POLK,223,BLOOMING GROVE,718,941
POLK,1276,CEDARTOWN,2207,3483
POLK,283,FISH CREEK,1058,1341
POLK,346,LAKE CREEK,1350,1696
POLK,980,ROCKMART,2269,3249
POLK,187,YOUNGS GROVE,912,1099
PULASKI,140,EAST PRECINCT,450,590
PULASKI,654,NORTH PRECINCT,874,1528
PULASKI,425,SOUTH PRECINCT,1120,1545
PUTNAM,436,101,749,1185
PUTNAM,504,102,227,731
PUTNAM,270,103,671,941
PUTNAM,825,104,248,1073
PUTNAM,311,105,1847,2158
PUTNAM,116,106,612,728
PUTNAM,257,107,991,1248
PUTNAM,207,108,870,1077
QUITMAN,569,Georgetown,463,1032
QUITMAN,43,Morris,47,90
RABUN,1559,Rabun,5754,7313
RANDOLPH,67,Coleman,88,155
RANDOLPH,337,Shellman,178,515
RANDOLPH,96,Benevolence,160,256
RANDOLPH,825,Cuthbert/Courthouse,423,1248
RANDOLPH,267,Cuthbert,12,279
RANDOLPH,25,Carnegie,214,239
RANDOLPH,13,Fountain Bridge-5th,71,84
RANDOLPH,127,Springvale,63,190
RANDOLPH,13,4th District,62,75
RICHMOND,233,101,292,525
RICHMOND,385,102,162,547
RICHMOND,883,103,8,891
RICHMOND,1714,104,89,1803
RICHMOND,250,105,1,251
RICHMOND,349,106,139,488
RICHMOND,591,107,642,1233
RICHMOND,345,108,33,378
RICHMOND,543,109,150,693
RICHMOND,147,110,27,174
RICHMOND,451,111,128,579
RICHMOND,268,112,223,491
RICHMOND,786,113,30,816
RICHMOND,475,114,46,521
RICHMOND,124,115,93,217
RICHMOND,852,201,24,876
RICHMOND,1286,202,428,1714
RICHMOND,660,203,6,666
RICHMOND,196,204,302,498
RICHMOND,336,205,316,652
RICHMOND,213,206,219,432
RICHMOND,1053,207,11,1064
RICHMOND,1206,208,234,1440
RICHMOND,479,209,145,624
RICHMOND,951,210,152,1103
RICHMOND,556,301,1295,1851
RICHMOND,428,302,125,553
RICHMOND,201,303,831,1032
RICHMOND,87,304,181,268
RICHMOND,57,305,312,369
RICHMOND,1226,306,932,2158
RICHMOND,367,307,768,1135
RICHMOND,147,308,119,266
RICHMOND,2739,310,698,3437
RICHMOND,1273,401,53,1326
RICHMOND,1566,402,118,1684
RICHMOND,1959,404,249,2208
RICHMOND,1327,405,72,1399
RICHMOND,1514,406,105,1619
RICHMOND,4,407,6,10
RICHMOND,289,408,35,324
RICHMOND,890,501,140,1030
RICHMOND,1553,502,129,1682
RICHMOND,2099,503,361,2460
RICHMOND,375,504,146,521
RICHMOND,955,505,43,998
RICHMOND,189,506,77,266
RICHMOND,374,507,167,541
RICHMOND,423,508,183,606
RICHMOND,1211,509,150,1361
RICHMOND,950,510,82,1032
RICHMOND,1421,601,467,1888
RICHMOND,336,602,562,898
RICHMOND,632,603,607,1239
RICHMOND,645,604,262,907
RICHMOND,739,605,269,1008
RICHMOND,678,606,504,1182
RICHMOND,1149,607,46,1195
RICHMOND,265,608,553,818
RICHMOND,587,701,1149,1736
RICHMOND,562,702,908,1470
RICHMOND,1282,703,1270,2552
RICHMOND,524,705,1001,1525
RICHMOND,712,706,1474,2186
RICHMOND,737,707,749,1486
RICHMOND,48,708,145,193
RICHMOND,90,801,199,289
RICHMOND,93,801B,183,276
RICHMOND,625,802,1062,1687
RICHMOND,36,803,13,49
RICHMOND,669,804,449,1118
RICHMOND,812,804H,921,1733
RICHMOND,268,805,145,413
RICHMOND,256,806,472,728
RICHMOND,611,807,176,787
RICHMOND,625,808,833,1458
RICHMOND,550,809,27,577
RICHMOND,73,810,122,195
ROCKDALE,1430,Barksdale,1717,3147
ROCKDALE,271,Bethel,705,976
ROCKDALE,1203,Conyers,488,1691
ROCKDALE,1934,Fieldstone,487,2421
ROCKDALE,1637,Flat Shoals,803,2440
ROCKDALE,566,Honey Creek,1077,1643
ROCKDALE,1072,Hightower,836,1908
ROCKDALE,652,The Lakes,396,1048
ROCKDALE,1275,Lorraine,1372,2647
ROCKDALE,723,Magnet,1301,2024
ROCKDALE,1453,Milstead,588,2041
ROCKDALE,2459,Olde Towne,541,3000
ROCKDALE,1697,Rockdale,987,2684
ROCKDALE,1288,Salem,812,2100
ROCKDALE,506,Sheffield,998,1504
ROCKDALE,1796,Smyrna,967,2763
ROCKDALE,1150,St. Pius,417,1567
ROCKDALE,911,Stanton,1224,2135
SCHLEY,448,Precinct One,1286,1734
SCREVEN,357,Sylvania,415,772
SCREVEN,108,Hunters,193,301
SCREVEN,275,Newington,363,638
SCREVEN,452,Jenk Hill Fire Sta,311,763
SCREVEN,110,Rocky Ford,232,342
SCREVEN,105,Bay Branch,475,580
SCREVEN,338,Hiltonia,293,631
SCREVEN,167,Screven Rec Dept,94,261
SCREVEN,158,Greenhill Church,449,607
SCREVEN,517,Sr Citizens Center,248,765
SCREVEN,71,Jackson Fire Station,176,247
SCREVEN,116,Foy’s Store,38,154
SEMINOLE,299,Precinct 1,585,884
SEMINOLE,270,Precinct 2,461,731
SEMINOLE,607,Precinct 3,69,676
SEMINOLE,206,Precinct 4,514,720
