,Unnamed: 0,ID,AREA,DATA,DISTRICT,CTYSOSID,PRECINCT_I,PRECINCT_N,COUNTY,COUNTY_NAM,FIPS2,race,avg_income,Precinct,registered_v,rep_votes,dem_votes,total,rep_p,dem_p,county,_merge
547,547.0,4811793.0,2.4,799.0,089BF,089BF,BF,BROCKETT ELEM,44.0,DEKALB,89.0,,58317.0,BROCKETT ELEM,2133.0,449.0,667.0,1155.0,0.0,0.0,DEKALB,both
548,548.0,5016710.0,1.53,1741.0,13584,13584,84,LAWRENCEVILLE G,67.0,GWINNETT,135.0,,80120.0,LAWRENCEVILLE G,2082.0,310.0,585.0,916.0,0.0,0.0,GWINNETT,both
549,549.0,5016783.0,1.33,1807.0,135150,135150,150,DULUTH K,67.0,GWINNETT,135.0,,33750.0,DULUTH K,1798.0,123.0,409.0,533.0,0.0,0.0,GWINNETT,both
550,550.0,5016839.0,2.54,1705.0,13548,13548,48,DULUTH B,67.0,GWINNETT,135.0,,72921.0,DULUTH B,2623.0,765.0,465.0,1274.0,0.0,0.0,GWINNETT,both
551,551.0,5016918.0,2.19,1753.0,13596,13596,96,DULUTH G,67.0,GWINNETT,135.0,,110492.0,DULUTH G,2277.0,755.0,409.0,1208.0,0.0,0.0,GWINNETT,both
552,552.0,5017020.0,2.38,1729.0,13572,13572,72,MARTINS E,67.0,GWINNETT,135.0,,44527.0,MARTINS E,4295.0,145.0,1075.0,1244.0,0.0,0.0,GWINNETT,both
553,553.0,5024274.0,5.56,1752.0,13595,13595,95,DULUTH F,67.0,GWINNETT,135.0,,80415.0,DULUTH F,3319.0,314.0,759.0,1089.0,0.0,0.0,GWINNETT,both
554,554.0,5024380.0,3.52,1795.0,135138,135138,138,DULUTH I,67.0,GWINNETT,135.0,,104633.0,DULUTH I,3292.0,1144.0,464.0,1628.0,0.0,0.0,GWINNETT,both
555,555.0,5024448.0,4.76,1426.0,121JC01,121JC01,JC01,JC01,60.0,FULTON,121.0,,145436.0,JC01,3829.0,987.0,686.0,1687.0,0.0,0.0,FULTON,both
556,556.0,5024510.0,3.0,1664.0,1357,1357,7,DULUTH A,67.0,GWINNETT,135.0,white,98014.0,DULUTH A,3545.0,998.0,743.0,1796.0,0.0,0.0,GWINNETT,both
557,557.0,4683409.0,0.69,894.0,089MN,089MN,MN,MEMORIAL SOUTH,44.0,DEKALB,89.0,black,41417.0,MEMORIAL SOUTH,1454.0,54.0,463.0,528.0,0.0,0.0,DEKALB,both
558,558.0,4683453.0,1.39,893.0,089MM,089MM,MM,MEMORIAL NORTH,44.0,DEKALB,89.0,black,43097.0,MEMORIAL NORTH,2360.0,144.0,780.0,944.0,0.0,0.0,DEKALB,both
559,559.0,4683534.0,1.37,965.0,089WB,089WB,WB,WESLEY CHAPEL LIBRAR,44.0,DEKALB,89.0,black,56502.0,WESLEY CHAPEL LIBRAR,2485.0,46.0,1491.0,1542.0,0.0,0.0,DEKALB,both
560,560.0,4683587.0,1.3,954.0,089SS,089SS,SS,SNAPFINGER ROAD S,44.0,DEKALB,89.0,black,60566.0,SNAPFINGER ROAD S,,,,,,,,left_only
561,561.0,4683656.0,1.27,886.0,089MF,089MF,MF,MCWILLIAMS,44.0,DEKALB,89.0,black,65251.0,MCWILLIAMS,1702.0,35.0,943.0,986.0,0.0,0.0,DEKALB,both
562,562.0,4683697.0,2.57,889.0,089MI,089MI,MI,MIDDLE GROVE MIDDLE,44.0,DEKALB,89.0,black,47983.0,MIDDLE GROVE MIDDLE,,,,,,,,left_only
563,563.0,4683741.0,1.96,805.0,089BM,089BM,BM,BETHUNE MIDDLE,44.0,DEKALB,89.0,black,53747.0,BETHUNE MIDDLE,3394.0,54.0,1642.0,1703.0,0.0,0.0,DEKALB,both
564,564.0,4897053.0,5.86,939.0,089SD,089SD,SD,STONE MOUNTAIN ELEM,44.0,DEKALB,89.0,black,71286.0,STONE MOUNTAIN ELEM,1857.0,345.0,714.0,1081.0,0.0,0.0,DEKALB,both
565,565.0,4897167.0,2.38,973.0,089WN,089WN,WN,WYNBROOKE ELEM,44.0,DEKALB,89.0,black,73882.0,WYNBROOKE ELEM,2688.0,110.0,1503.0,1629.0,0.0,0.0,DEKALB,both
566,566.0,4897210.0,1.98,955.0,089ST,089ST,ST,STEPHENSON MIDDLE,44.0,DEKALB,89.0,black,77019.0,STEPHENSON MIDDLE,2797.0,102.0,1433.0,1547.0,0.0,0.0,DEKALB,both
567,567.0,4897257.0,1.16,950.0,089SO,089SO,SO,SOUTH DESHON,44.0,DEKALB,89.0,black,76661.0,SOUTH DESHON,2643.0,51.0,1307.0,1366.0,0.0,0.0,DEKALB,both
568,568.0,4897294.0,3.52,1721.0,13564,13564,64,GARNERS D,67.0,GWINNETT,135.0,black,68808.0,GARNERS D,2389.0,417.0,885.0,1326.0,0.0,0.0,GWINNETT,both
569,569.0,4677935.0,0.4,963.0,089VB,089VB,VB,VALLEY BROOK,44.0,DEKALB,89.0,,47316.0,VALLEY BROOK,717.0,115.0,276.0,411.0,0.0,0.0,DEKALB,both
570,570.0,4677979.0,1.8,938.0,089SC,089SC,SC,SHAW-ROBERT SHAW ELE,44.0,DEKALB,89.0,black,53268.0,SHAW-ROBERT SHAW ELE,2794.0,182.0,1061.0,1274.0,0.0,0.0,DEKALB,both
571,571.0,4678058.0,0.34,826.0,089CT,089CT,CT,COVINGTON HWY,44.0,DEKALB,89.0,black,27600.0,COVINGTON HWY,,,,,,,,left_only
572,572.0,4678088.0,1.71,928.0,089RG,089RG,RG,ROWLAND ELEM,44.0,DEKALB,89.0,black,35326.0,ROWLAND ELEM,2686.0,84.0,1003.0,1100.0,0.0,0.0,DEKALB,both
573,573.0,4678163.0,1.04,832.0,089DE,089DE,DE,DUNAIRE ELEM,44.0,DEKALB,89.0,black,58731.0,DUNAIRE ELEM,1572.0,114.0,674.0,800.0,0.0,0.0,DEKALB,both
574,574.0,4678212.0,1.09,786.0,089AA,089AA,AA,ALLGOOD ELEM,44.0,DEKALB,89.0,black,63471.0,ALLGOOD ELEM,2163.0,136.0,1064.0,1216.0,0.0,0.0,DEKALB,both
575,575.0,4678268.0,0.92,865.0,089IB,089IB,IB,INDIAN CREEK ELEM,44.0,DEKALB,89.0,black,37167.0,INDIAN CREEK ELEM,1583.0,78.0,515.0,606.0,0.0,0.0,DEKALB,both
576,576.0,4678332.0,1.08,817.0,089CK,089CK,CK,CLARKSTON (CLA),44.0,DEKALB,89.0,black,37306.0,CLARKSTON,2332.0,158.0,807.0,986.0,0.0,0.0,DEKALB,both
577,577.0,5054602.0,2.18,1667.0,13510,13510,10,CATES A,67.0,GWINNETT,135.0,white,93438.0,CATES A,1934.0,713.0,332.0,1068.0,0.0,0.0,GWINNETT,both
578,578.0,5054671.0,2.62,1738.0,13581,13581,81,CATES L,67.0,GWINNETT,135.0,,70051.0,CATES L,3141.0,845.0,741.0,1635.0,0.0,0.0,GWINNETT,both
579,579.0,5054739.0,3.19,1813.0,135156,135156,156,BAYCREEK J,67.0,GWINNETT,135.0,,80793.0,BAYCREEK J,3138.0,777.0,861.0,1666.0,0.0,0.0,GWINNETT,both
580,580.0,5054799.0,5.78,1698.0,13541,13541,41,BAYCREEK B,67.0,GWINNETT,135.0,,78720.0,BAYCREEK B,3894.0,794.0,1171.0,1997.0,0.0,0.0,GWINNETT,both
581,581.0,5054869.0,2.91,1791.0,135134,135134,134,BAYCREEK F,67.0,GWINNETT,135.0,white,76728.0,BAYCREEK F,2899.0,727.0,766.0,1523.0,0.0,0.0,GWINNETT,both
582,582.0,5054950.0,1.75,1751.0,13594,13594,94,CATES N,67.0,GWINNETT,135.0,white,101025.0,CATES N,2123.0,937.0,298.0,1259.0,0.0,0.0,GWINNETT,both
583,583.0,5055013.0,1.65,1662.0,1355,1355,5,BAYCREEK A,67.0,GWINNETT,135.0,white,89086.0,BAYCREEK A,2249.0,868.0,470.0,1361.0,0.0,0.0,GWINNETT,both
584,584.0,4995527.0,1.51,1743.0,13586,13586,86,MARTINS F,67.0,GWINNETT,135.0,,48606.0,MARTINS F,1799.0,213.0,434.0,663.0,0.0,0.0,GWINNETT,both
585,585.0,4995571.0,1.55,1691.0,13534,13534,34,BERKSHIRE F,67.0,GWINNETT,135.0,,58238.0,BERKSHIRE F,1459.0,299.0,298.0,621.0,0.0,0.0,GWINNETT,both
586,586.0,4995638.0,1.8,1776.0,135119,135119,119,BERKSHIRE O,67.0,GWINNETT,135.0,white,82742.0,BERKSHIRE O,2077.0,831.0,386.0,1260.0,0.0,0.0,GWINNETT,both
587,587.0,4995707.0,1.85,1676.0,13519,13519,19,MARTINS C,67.0,GWINNETT,135.0,,59659.0,MARTINS C,1839.0,479.0,422.0,929.0,0.0,0.0,GWINNETT,both
588,588.0,4995759.0,1.14,1700.0,13543,13543,43,MARTINS D,67.0,GWINNETT,135.0,,52116.0,MARTINS D,1461.0,113.0,397.0,520.0,0.0,0.0,GWINNETT,both
589,589.0,4995799.0,1.78,1773.0,135116,135116,116,MARTINS I,67.0,GWINNETT,135.0,,62145.0,MARTINS I,2518.0,283.0,673.0,976.0,0.0,0.0,GWINNETT,both
590,590.0,4995851.0,1.38,1774.0,135117,135117,117,MARTINS J,67.0,GWINNETT,135.0,,47118.0,MARTINS J,2771.0,224.0,714.0,967.0,0.0,0.0,GWINNETT,both
591,591.0,4995902.0,2.01,1745.0,13588,13588,88,ROCKBRIDGE E,67.0,GWINNETT,135.0,black,56859.0,ROCKBRIDGE E,3133.0,430.0,1064.0,1535.0,0.0,0.0,GWINNETT,both
592,592.0,4726963.0,1.85,1556.0,121SS12,121SS12,SS12,SS12,60.0,FULTON,121.0,white,124374.0,SS12,2178.0,712.0,488.0,1209.0,0.0,0.0,FULTON,both
593,593.0,4727036.0,0.33,1545.0,121SS07C,121SS07C,SS07C,SS07C,60.0,FULTON,121.0,white,108524.0,SS07C,636.0,182.0,112.0,299.0,0.0,0.0,FULTON,both
594,594.0,4727078.0,0.29,1544.0,121SS07B,121SS07B,SS07B,SS07B,60.0,FULTON,121.0,white,108524.0,SS07B,402.0,111.0,73.0,192.0,0.0,0.0,FULTON,both
595,595.0,4727115.0,0.62,1543.0,121SS07A,121SS07A,SS07A,SS07A,60.0,FULTON,121.0,white,84328.0,SS07A,803.0,318.0,146.0,467.0,0.0,0.0,FULTON,both
596,596.0,4727143.0,0.25,1547.0,121SS08B,121SS08B,SS08B,SS08B,60.0,FULTON,121.0,white,108524.0,SS08B,563.0,206.0,104.0,312.0,0.0,0.0,FULTON,both
597,597.0,4727163.0,0.26,1538.0,121SS02B,121SS02B,SS02B,SS02B,60.0,FULTON,121.0,white,90477.0,SS02B,1054.0,121.0,267.0,396.0,0.0,0.0,FULTON,both
598,598.0,4727200.0,0.19,1548.0,121SS08C,121SS08C,SS08C,SS08C,60.0,FULTON,121.0,white,84329.0,SS08C,526.0,96.0,118.0,219.0,0.0,0.0,FULTON,both
599,599.0,4727222.0,1.07,1540.0,121SS04,121SS04,SS04,SS04,60.0,FULTON,121.0,,74517.0,SS04,2496.0,485.0,576.0,1084.0,0.0,0.0,FULTON,both
600,600.0,4727266.0,0.53,1546.0,121SS08A,121SS08A,SS08A,SS08A,60.0,FULTON,121.0,white,108525.0,SS08A,845.0,149.0,208.0,367.0,0.0,0.0,FULTON,both
601,601.0,4727313.0,0.64,1549.0,121SS08D,121SS08D,SS08D,SS08D,60.0,FULTON,121.0,white,108525.0,SS08D,889.0,172.0,214.0,390.0,0.0,0.0,FULTON,both
602,602.0,4727353.0,1.01,1572.0,121SS29A,121SS29A,SS29A,SS29A,60.0,FULTON,121.0,,103129.0,SS29A,2374.0,546.0,485.0,1054.0,0.0,0.0,FULTON,both
603,603.0,4727400.0,0.79,876.0,089LC,089LC,LC,LAVISTA,44.0,DEKALB,89.0,,91469.0,LAVISTA,2108.0,351.0,574.0,954.0,0.0,0.0,DEKALB,both
604,604.0,4606138.0,0.9,1281.0,12106J,12106J,06J,06J,60.0,FULTON,121.0,,45081.0,06J,2310.0,295.0,940.0,1257.0,0.0,0.0,FULTON,both
605,605.0,4606213.0,0.48,1276.0,12106E,12106E,06E,06E,60.0,FULTON,121.0,white,72178.0,06E,1869.0,183.0,607.0,799.0,0.0,0.0,FULTON,both
606,606.0,4606254.0,0.22,1285.0,12106Q,12106Q,06Q,06Q,60.0,FULTON,121.0,white,74875.0,06Q,422.0,14.0,98.0,113.0,0.0,0.0,FULTON,both
607,607.0,4606291.0,0.92,1287.0,12106S,12106S,06S,06S,60.0,FULTON,121.0,white,59200.0,06S,2935.0,464.0,1300.0,1786.0,0.0,0.0,FULTON,both
608,608.0,4606367.0,0.35,1279.0,12106H,12106H,06H,06H,60.0,FULTON,121.0,white,59582.0,06H,1530.0,297.0,650.0,963.0,0.0,0.0,FULTON,both
609,609.0,4606414.0,1.23,1275.0,12106D,12106D,06D,06D,60.0,FULTON,121.0,white,71373.0,06D,2611.0,299.0,816.0,1141.0,0.0,0.0,FULTON,both
610,610.0,4606485.0,2.58,882.0,089MB,089MB,MB,MCNAIR HIGH,44.0,DEKALB,89.0,black,66331.0,MCNAIR HIGH,2893.0,84.0,1300.0,1400.0,0.0,0.0,DEKALB,both
611,611.0,4890864.0,0.99,879.0,089LH,089LH,LH,LITHONIA HIGH,44.0,DEKALB,89.0,black,55563.0,LITHONIA HIGH,2379.0,27.0,1088.0,1127.0,0.0,0.0,DEKALB,both
612,612.0,4890917.0,2.06,929.0,089RH,089RH,RH,REDAN-TROTTI LIBRARY,44.0,DEKALB,89.0,black,49647.0,REDAN-TROTTI LIBRARY,2928.0,52.0,1418.0,1478.0,0.0,0.0,DEKALB,both
613,613.0,4890970.0,6.7,966.0,089WD,089WD,WD,WOODROW ROAD,44.0,DEKALB,89.0,black,56197.0,WOODROW ROAD,4622.0,113.0,1957.0,2083.0,0.0,0.0,DEKALB,both
614,614.0,4891022.0,0.9,877.0,089LD,089LD,LD,LITHONIA (LIT),44.0,DEKALB,89.0,black,48247.0,LITHONIA,1018.0,37.0,380.0,424.0,0.0,0.0,DEKALB,both
615,615.0,4891088.0,2.9,947.0,089SL,089SL,SL,STONEVIEW ELEM,44.0,DEKALB,89.0,black,43697.0,STONEVIEW ELEM,1317.0,25.0,494.0,523.0,0.0,0.0,DEKALB,both
616,616.0,4891184.0,1.92,915.0,089PC,089PC,PC,PRINCETON ELEM,44.0,DEKALB,89.0,black,72649.0,PRINCETON ELEM,1709.0,43.0,856.0,909.0,0.0,0.0,DEKALB,both
617,617.0,4891226.0,1.41,924.0,089RC,089RC,RC,REDAN ELEM,44.0,DEKALB,89.0,black,72655.0,REDAN ELEM,2306.0,44.0,1199.0,1251.0,0.0,0.0,DEKALB,both
618,618.0,4891275.0,1.68,957.0,089SV,089SV,SV,STEPHENSON HIGH,44.0,DEKALB,89.0,black,72877.0,STEPHENSON HIGH,2677.0,81.0,1347.0,1439.0,0.0,0.0,DEKALB,both
619,619.0,4597308.0,0.66,1309.0,12108L,12108L,08L,08L,60.0,FULTON,121.0,white,87289.0,08L,2982.0,528.0,772.0,1326.0,0.0,0.0,FULTON,both
620,620.0,4597358.0,0.06,1232.0,12102W,12102W,02W,02W,60.0,FULTON,121.0,white,87766.0,02W,378.0,20.0,100.0,122.0,0.0,0.0,FULTON,both
621,621.0,4597386.0,0.43,1238.0,12103F,12103F,03F,03F,60.0,FULTON,121.0,white,86784.0,03F,1463.0,99.0,388.0,504.0,0.0,0.0,FULTON,both
622,622.0,4597453.0,0.16,1219.0,12102A,12102A,02A,02A,60.0,FULTON,121.0,white,46303.0,02A,3102.0,310.0,974.0,1309.0,0.0,0.0,FULTON,both
623,623.0,4597491.0,0.32,1286.0,12106R,12106R,06R,06R,60.0,FULTON,121.0,hispanic,37734.0,06R,1473.0,197.0,606.0,811.0,0.0,0.0,FULTON,both
624,624.0,4597545.0,0.54,1284.0,12106N,12106N,06N,06N,60.0,FULTON,121.0,white,109896.0,06N,1754.0,336.0,448.0,795.0,0.0,0.0,FULTON,both
625,625.0,4597585.0,0.51,1283.0,12106L2,12106L2,06L2,06L2,60.0,FULTON,121.0,white,87766.0,06L2,612.0,136.0,245.0,385.0,0.0,0.0,FULTON,both
626,626.0,4597635.0,0.16,1231.0,12102S,12102S,02S,02S,60.0,FULTON,121.0,,57249.0,02S,620.0,11.0,229.0,246.0,0.0,0.0,FULTON,both
627,627.0,4597696.0,0.06,1272.0,12105J,12105J,05J,05J,60.0,FULTON,121.0,black,42941.0,05J,468.0,30.0,211.0,244.0,0.0,0.0,FULTON,both
628,628.0,4592246.0,0.07,1213.0,12101I,12101I,01I,01I,60.0,FULTON,121.0,black,34378.0,01I,,,,,,,,left_only
629,629.0,4592277.0,0.48,1220.0,12102B,12102B,02B,02B,60.0,FULTON,121.0,,57686.0,02B,2871.0,98.0,648.0,756.0,0.0,0.0,FULTON,both
630,630.0,4592355.0,0.03,1269.0,12105C,12105C,05C,05C,60.0,FULTON,121.0,black,34376.0,05C,,,,,,,,left_only
631,631.0,4592382.0,0.28,1273.0,12105K,12105K,05K,05K,60.0,FULTON,121.0,black,30532.0,05K,1806.0,32.0,538.0,578.0,0.0,0.0,FULTON,both
632,632.0,4592445.0,0.07,1270.0,12105D,12105D,05D,05D,60.0,FULTON,121.0,,52260.0,05D,243.0,2.0,36.0,38.0,0.0,0.0,FULTON,both
633,633.0,4592483.0,0.05,1271.0,12105F,12105F,05F,05F,60.0,FULTON,121.0,white,29512.0,05F,12.0,1.0,2.0,4.0,0.0,0.0,FULTON,both
634,634.0,4592512.0,0.19,1230.0,12102L2,12102L2,02L2,02L2,60.0,FULTON,121.0,white,100864.0,02L2,861.0,90.0,251.0,347.0,0.0,0.0,FULTON,both
635,635.0,4592556.0,0.16,1221.0,12102C,12102C,02C,02C,60.0,FULTON,121.0,white,29512.0,02C,1573.0,55.0,577.0,645.0,0.0,0.0,FULTON,both
636,636.0,4592598.0,0.27,1229.0,12102L1,12102L1,02L1,02L1,60.0,FULTON,121.0,hispanic,45188.0,02L1,4462.0,308.0,1338.0,1689.0,0.0,0.0,FULTON,both
637,637.0,4592656.0,0.13,1228.0,12102K,12102K,02K,02K,60.0,FULTON,121.0,,42950.0,02K,1206.0,83.0,441.0,541.0,0.0,0.0,FULTON,both
638,638.0,4592696.0,0.44,1313.0,12108P,12108P,08P,08P,60.0,FULTON,121.0,white,67895.0,08P,1062.0,123.0,312.0,442.0,0.0,0.0,FULTON,both
639,639.0,4592741.0,0.38,1308.0,12108K,12108K,08K,08K,60.0,FULTON,121.0,white,138803.0,08K,885.0,193.0,188.0,389.0,0.0,0.0,FULTON,both
640,640.0,4690405.0,0.93,822.0,089CP,089CP,CP,CROSSROADS,44.0,DEKALB,89.0,black,57954.0,CROSSROADS,2285.0,62.0,1189.0,1258.0,0.0,0.0,DEKALB,both
641,641.0,4690467.0,1.32,843.0,089FA,089FA,FA,FAIRINGTON ELEM,44.0,DEKALB,89.0,black,48858.0,FAIRINGTON ELEM,3536.0,48.0,1440.0,1498.0,0.0,0.0,DEKALB,both
642,642.0,4690508.0,1.4,922.0,089PR,089PR,PR,PANOLA ROAD,44.0,DEKALB,89.0,black,39873.0,PANOLA ROAD,1561.0,9.0,370.0,380.0,0.0,0.0,DEKALB,both
643,643.0,4690550.0,0.86,920.0,089PI,089PI,PI,PANOLA WAY ELEM,44.0,DEKALB,89.0,black,65558.0,PANOLA WAY ELEM,1542.0,25.0,592.0,624.0,0.0,0.0,DEKALB,both
644,644.0,4690597.0,0.88,974.0,089YA,089YA,YA,YOUNG ROAD,44.0,DEKALB,89.0,black,65615.0,YOUNG ROAD,1493.0,36.0,870.0,913.0,0.0,0.0,DEKALB,both
645,645.0,4690649.0,0.85,934.0,089RM,089RM,RM,REDAN MIDDLE,44.0,DEKALB,89.0,black,50272.0,REDAN MIDDLE,1932.0,65.0,964.0,1037.0,0.0,0.0,DEKALB,both
646,646.0,4690721.0,1.08,883.0,089MC,089MC,MC,MARBUT ELEM,44.0,DEKALB,89.0,black,55545.0,MARBUT ELEM,3243.0,27.0,1461.0,1502.0,0.0,0.0,DEKALB,both
647,647.0,4690767.0,1.11,932.0,089RK,089RK,RK,REDAN ROAD,44.0,DEKALB,89.0,black,55080.0,REDAN ROAD,2131.0,44.0,1020.0,1076.0,0.0,0.0,DEKALB,both
648,648.0,4690820.0,1.29,968.0,089WG,089WG,WG,WOODRIDGE ELEM,44.0,DEKALB,89.0,black,51184.0,WOODRIDGE ELEM,2684.0,84.0,1284.0,1388.0,0.0,0.0,DEKALB,both
649,649.0,4690872.0,1.17,931.0,089RJ,089RJ,RJ,ROWLAND ROAD,44.0,DEKALB,89.0,black,63090.0,ROWLAND ROAD,1567.0,99.0,754.0,857.0,0.0,0.0,DEKALB,both
650,650.0,4696274.0,0.78,971.0,089WK,089WK,WK,WHITE OAK,44.0,DEKALB,89.0,black,47216.0,WHITE OAK,2143.0,27.0,829.0,867.0,0.0,0.0,DEKALB,both
651,651.0,4696314.0,1.46,851.0,089FM,089FM,FM,FREEDOM MIDDLE,44.0,DEKALB,89.0,black,56095.0,FREEDOM MIDDLE,2282.0,135.0,993.0,1138.0,0.0,0.0,DEKALB,both
652,652.0,4696390.0,0.26,916.0,089PE,089PE,PE,PINE LAKE (PIN),44.0,DEKALB,89.0,black,42070.0,PINE LAKE,478.0,42.0,261.0,305.0,0.0,0.0,DEKALB,both
653,653.0,4696424.0,1.35,857.0,089HA,089HA,HA,HAMBRICK ELEM,44.0,DEKALB,89.0,black,50233.0,HAMBRICK ELEM,2536.0,167.0,1003.0,1193.0,0.0,0.0,DEKALB,both
654,654.0,4696487.0,1.32,926.0,089RE,089RE,RE,ROCKBRIDGE ELEM,44.0,DEKALB,89.0,black,41197.0,ROCKBRIDGE ELEM,2604.0,102.0,914.0,1029.0,0.0,0.0,DEKALB,both
655,655.0,4696569.0,1.03,945.0,089SJ,089SJ,SJ,STONE MILL ELEM,44.0,DEKALB,89.0,black,36927.0,STONE MILL ELEM,2442.0,51.0,631.0,691.0,0.0,0.0,DEKALB,both
656,656.0,4696648.0,1.08,881.0,089MA,089MA,MA,MILLER-ELDRIDGE L MI,44.0,DEKALB,89.0,black,61031.0,MILLER-ELDRIDGE L MI,,,,,,,,left_only
657,657.0,4987496.0,2.92,1702.0,13545,13545,45,GARNERS B,67.0,GWINNETT,135.0,black,73877.0,GARNERS B,2418.0,624.0,774.0,1426.0,0.0,0.0,GWINNETT,both
658,658.0,4987574.0,1.32,1689.0,13532,13532,32,BERKSHIRE D,67.0,GWINNETT,135.0,white,97661.0,BERKSHIRE D,2230.0,813.0,455.0,1303.0,0.0,0.0,GWINNETT,both
659,659.0,4987634.0,2.04,1668.0,13511,13511,11,BERKSHIRE A,67.0,GWINNETT,135.0,,48747.0,BERKSHIRE A,1680.0,269.0,394.0,681.0,0.0,0.0,GWINNETT,both
660,660.0,4987692.0,1.5,1777.0,135120,135120,120,BERKSHIRE P,67.0,GWINNETT,135.0,,60881.0,BERKSHIRE P,968.0,231.0,227.0,472.0,0.0,0.0,GWINNETT,both
661,661.0,4987743.0,1.75,1766.0,135109,135109,109,BERKSHIRE M,67.0,GWINNETT,135.0,white,98089.0,BERKSHIRE M,1337.0,497.0,252.0,767.0,0.0,0.0,GWINNETT,both
662,662.0,4987808.0,1.43,1731.0,13574,13574,74,PINCKNEYVILLE Q,67.0,GWINNETT,135.0,,45760.0,PINCKNEYVILLE Q,1281.0,73.0,402.0,487.0,0.0,0.0,GWINNETT,both
663,663.0,4987842.0,1.52,1760.0,135103,135103,103,BERKSHIRE L,67.0,GWINNETT,135.0,,51231.0,BERKSHIRE L,2234.0,288.0,559.0,875.0,0.0,0.0,GWINNETT,both
664,664.0,4980233.0,1.18,1775.0,135118,135118,118,GARNERS F,67.0,GWINNETT,135.0,white,82412.0,GARNERS F,1272.0,466.0,252.0,733.0,0.0,0.0,GWINNETT,both
665,665.0,4980290.0,2.11,1769.0,135112,135112,112,BERKSHIRE N,67.0,GWINNETT,135.0,white,77794.0,BERKSHIRE N,2516.0,1032.0,512.0,1577.0,0.0,0.0,GWINNETT,both
666,666.0,4980373.0,1.33,1690.0,13533,13533,33,BERKSHIRE E,67.0,GWINNETT,135.0,white,91737.0,BERKSHIRE E,1608.0,616.0,315.0,947.0,0.0,0.0,GWINNETT,both
667,667.0,4980424.0,1.49,1749.0,13592,13592,92,BERKSHIRE J,67.0,GWINNETT,135.0,white,101415.0,BERKSHIRE J,2293.0,875.0,466.0,1384.0,0.0,0.0,GWINNETT,both
668,668.0,4980490.0,1.43,1706.0,13549,13549,49,GARNERS C,67.0,GWINNETT,135.0,white,80846.0,GARNERS C,1499.0,417.0,310.0,761.0,0.0,0.0,GWINNETT,both
669,669.0,4980560.0,2.31,1671.0,13514,13514,14,GARNERS A,67.0,GWINNETT,135.0,white,106134.0,GARNERS A,2870.0,1114.0,529.0,1695.0,0.0,0.0,GWINNETT,both
670,670.0,4627282.0,1.58,844.0,089FB,089FB,FB,FERNBANK ELEM,44.0,DEKALB,89.0,white,198544.0,FERNBANK ELEM,2029.0,354.0,1067.0,1443.0,0.0,0.0,DEKALB,both
671,671.0,4627356.0,0.88,841.0,089EG,089EG,EG,EMORY SOUTH,44.0,DEKALB,89.0,white,119116.0,EMORY SOUTH,2939.0,420.0,1006.0,1451.0,0.0,0.0,DEKALB,both
672,672.0,4627411.0,0.36,866.0,089JA,089JA,JA,JOHNSON ESTATES (ATL,44.0,DEKALB,89.0,white,36435.0,JOHNSON ESTATES,1018.0,203.0,450.0,664.0,0.0,0.0,DEKALB,both
673,673.0,4627457.0,0.99,796.0,089BC,089BC,BC,BRIAR VISTA ELEM,44.0,DEKALB,89.0,white,88264.0,BRIAR VISTA ELEM,2355.0,326.0,765.0,1124.0,0.0,0.0,DEKALB,both
674,674.0,4627524.0,1.08,835.0,089DH,089DH,DH,DRUID HILLS HIGH,44.0,DEKALB,89.0,white,134869.0,DRUID HILLS HIGH,2042.0,291.0,809.0,1120.0,0.0,0.0,DEKALB,both
675,675.0,4627581.0,0.95,842.0,089ER,089ER,ER,EMORY ROAD,44.0,DEKALB,89.0,white,61829.0,EMORY ROAD,875.0,94.0,282.0,381.0,0.0,0.0,DEKALB,both
676,676.0,4627620.0,1.1,875.0,089LB,089LB,LB,LAVISTA ROAD,44.0,DEKALB,89.0,white,75148.0,LAVISTA ROAD,1752.0,353.0,612.0,995.0,0.0,0.0,DEKALB,both
677,677.0,4817585.0,1.83,944.0,089SI,089SI,SI,STN MTN MIDDLE,44.0,DEKALB,89.0,black,44447.0,STN MTN MIDDLE,,,,,,,,left_only
678,678.0,4817650.0,2.02,960.0,089TF,089TF,TF,TUCKER,44.0,DEKALB,89.0,white,96314.0,TUCKER,2462.0,773.0,709.0,1544.0,0.0,0.0,DEKALB,both
679,679.0,4817717.0,2.91,861.0,089HG,089HG,HG,HUGH HOWELL,44.0,DEKALB,89.0,,86195.0,HUGH HOWELL,1482.0,513.0,492.0,1024.0,0.0,0.0,DEKALB,both
680,680.0,4817787.0,2.57,943.0,089SH,089SH,SH,SMOKE RISE,44.0,DEKALB,89.0,white,117152.0,SMOKE RISE,,,,,,,,left_only
681,681.0,4817852.0,2.64,1669.0,13512,13512,12,BERKSHIRE B,67.0,GWINNETT,135.0,,60552.0,BERKSHIRE B,3567.0,532.0,1011.0,1589.0,0.0,0.0,GWINNETT,both
682,682.0,4817922.0,1.23,1805.0,135148,135148,148,BERKSHIRE Q,67.0,GWINNETT,135.0,,73174.0,BERKSHIRE Q,1297.0,472.0,246.0,758.0,0.0,0.0,GWINNETT,both
